"Name","Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA","playerid","mlbamid"
"Alan Busenitz","CIN","6.75","0.00","3.00","2.25","14.3%","0.0%","14.3%",".429","2.25",".471","26.3%","312","115","106","13.50","4.92","8.58","4.31","4.00","15239","641427"
"Mason Englert","DET","6.65","2.08","3.20","1.66","17.2%","5.4%","11.8%",".264","1.29",".284","59.8%","134","120","115","5.40","4.92","0.48","4.68","4.25","22288","669438"
"Joely Rodriguez","BOS","7.90","1.32","6.00","1.98","18.8%","3.1%","15.6%",".311","1.54",".348","50.6%","141","120","74","5.93","4.92","1.00","3.06","2.87","11487","570257"
"Ron Marinaccio","NYY","9.64","3.86","2.50","1.54","25.3%","10.1%","15.2%",".209","1.20",".246","78.7%","97","118","104","3.86","4.92","-1.07","4.25","3.73","23488","676760"
"Adrian Houser","NYM","5.84","4.15","1.41","1.04","14.6%","10.4%","4.2%",".271","1.53",".300","62.8%","147","122","125","5.84","4.93","0.92","5.11","5.08","12718","605288"
"Will Warren","NYY","11.51","3.97","2.90","1.99","26.4%","9.1%","17.3%",".333","1.90",".431","45.9%","260","119","98","10.32","4.93","5.39","4.00","3.85","30182","701542"
"Carlos Carrasco","CLE","7.73","2.86","2.70","1.65","19.9%","7.4%","12.5%",".274","1.40",".309","66.5%","142","122","102","5.64","4.93","0.71","4.18","4.28","6632","471911"
"Joey Estes","OAK","6.49","1.90","3.41","1.62","16.9%","5.0%","12.0%",".257","1.23",".274","69.7%","129","125","130","5.01","4.94","0.07","5.29","5.04","26257","683155"
"Jake Woodford","- - -","6.69","2.31","2.89","1.54","15.6%","5.4%","10.2%",".310","1.63",".341","44.6%","192","121","118","7.97","4.94","3.03","4.78","4.70","18674","663765"
"Michael Soroka","CHW","9.49","4.97","1.91","1.47","24.2%","12.7%","11.5%",".220","1.38",".261","67.5%","118","118","111","4.74","4.95","-0.20","4.54","4.40","18383","647336"
"Robbie Ray","SFG","12.62","4.40","2.87","1.76","33.3%","11.6%","21.7%",".185","1.14",".237","76.7%","117","126","101","4.70","4.96","-0.26","4.09","3.51","11486","592662"
"Kenta Maeda","DET","7.69","2.48","3.10","1.76","19.8%","6.4%","13.4%",".276","1.38",".308","61.9%","151","122","110","6.09","4.96","1.12","4.51","4.23","18498","628317"
"Kyle Hendricks","CHC","5.99","2.96","2.02","1.45","15.3%","7.6%","7.8%",".282","1.45",".305","64.2%","146","124","113","5.92","4.98","0.94","4.59","4.83","12049","543294"
"Spencer Howard","- - -","8.38","4.34","1.93","1.55","18.8%","9.7%","9.0%",".338","2.00",".398","66.7%","155","127","124","6.21","4.99","1.21","5.05","4.62","23252","675921"
"Slade Cecconi","ARI","7.48","1.99","3.76","1.87","18.9%","5.0%","13.9%",".290","1.42",".321","61.8%","160","128","115","6.66","5.02","1.64","4.70","4.35","27500","677944"
"Tyler Beede","CLE","11.57","5.79","2.00","1.29","26.5%","13.2%","13.2%",".286","1.79",".389","55.6%","210","125","109","8.36","5.02","3.33","4.46","3.98","16981","595881"
"Kyle Tyler","MIA","7.11","5.12","1.39","1.14","17.6%","12.7%","4.9%",".301","1.74",".351","73.4%","129","123","116","5.40","5.03","0.37","4.72","5.11","22092","667725"
"Andrew Abbott","CIN","7.43","3.39","2.19","1.63","19.5%","8.9%","10.6%",".239","1.30",".260","82.9%","86","118","121","3.72","5.04","-1.33","4.91","4.78","29911","671096"
"Jacob Latz","TEX","8.24","5.56","1.48","1.24","20.8%","14.1%","6.8%",".238","1.51",".280","80.2%","94","123","127","3.71","5.04","-1.33","5.20","4.85","21306","656641"
"Spencer Strider","ATL","12.00","5.00","2.40","2.00","28.6%","11.9%","16.7%",".270","1.67",".348","65.6%","169","126","99","7.00","5.06","1.94","4.01","3.97","27498","675911"
"Nick Anderson","KCR","7.32","3.79","1.93","1.51","19.0%","9.8%","9.2%",".255","1.40",".284","79.8%","97","125","116","4.04","5.07","-1.04","4.75","4.44","18337","623433"
"Touki Toussaint","CHW","10.17","7.04","1.44","1.17","22.2%","15.4%","6.8%",".357","2.30",".464","70.3%","184","121","110","7.43","5.08","2.36","4.50","4.61","16929","657053"
"Tyler Alexander","TBR","7.52","2.01","3.75","1.92","19.8%","5.3%","14.5%",".258","1.24",".278","73.0%","132","128","113","5.10","5.08","0.02","4.63","4.20","17735","641302"
"Bryse Wilson","MIL","7.05","2.67","2.65","1.72","18.6%","7.0%","11.5%",".251","1.27",".269","80.7%","99","125","113","4.04","5.09","-1.05","4.61","4.34","19990","669060"
"Steven Okert","MIN","8.41","4.08","2.06","1.53","20.6%","10.0%","10.6%",".262","1.50",".304","71.4%","126","126","120","5.09","5.12","-0.02","4.88","4.34","13580","595345"
"Bryce Jarvis","ARI","5.76","5.01","1.15","0.91","14.7%","12.8%","1.9%",".236","1.43",".261","79.7%","76","130","135","3.19","5.12","-1.94","5.51","5.34","27477","686826"
"Genesis Cabrera","TOR","7.18","4.16","1.72","1.44","18.5%","10.7%","7.7%",".263","1.47",".294","78.8%","90","124","116","3.59","5.13","-1.54","4.74","4.58","17490","650893"
"Jhonathan Diaz","SEA","7.45","2.79","2.67","1.86","17.0%","6.4%","10.6%",".318","1.76",".353","77.5%","124","131","113","4.66","5.13","-0.48","4.63","4.44","20298","646242"
"Easton Lucas","- - -","7.71","6.94","1.11","0.77","16.4%","14.8%","1.6%",".333","2.23",".400","46.9%","274","126","156","10.80","5.14","5.66","6.36","5.50","26058","687922"
"Keider Montero","DET","7.05","2.84","2.48","1.74","18.7%","7.5%","11.2%",".265","1.33",".287","74.5%","118","126","106","4.76","5.15","-0.39","4.33","4.49","22630","672456"
"Roansy Contreras","- - -","7.38","4.08","1.81","1.45","18.8%","10.4%","8.4%",".240","1.38",".265","75.1%","106","125","120","4.35","5.16","-0.81","4.90","4.55","22810","672710"
"Wes Parsons","- - -","7.00","2.00","3.50","2.00","18.4%","5.3%","13.2%",".278","1.33",".296","65.2%","150","125","84","6.00","5.17","0.83","3.45","3.52","14764","641149"
"Jake Eder","CHW","4.50","4.50","1.00","0.00","11.1%","11.1%","0.0%",".286","1.50",".333","75.0%","112","123","145","4.50","5.17","-0.67","5.92","4.13","27590","671109"
"Dane Dunning","TEX","8.62","3.79","2.28","1.71","21.6%","9.5%","12.1%",".259","1.44",".297","70.5%","134","126","108","5.31","5.17","0.14","4.41","4.31","19409","641540"
"Austin Kitchen","MIA","5.14","3.86","1.33","1.29","9.5%","7.1%","2.4%",".410","2.71",".441","39.8%","338","127","113","14.14","5.17","8.98","4.61","4.19","27910","685116"
"Jairo Iriarte","CHW","9.00","12.00","0.75","0.00","20.0%","26.7%","-6.7%",".136","1.83",".188","72.7%","37","123","171","1.50","5.17","-3.67","6.93","7.18","26907","683568"
"Josh Rogers","COL","2.45","2.45","1.00","0.82","6.0%","6.0%","0.0%",".333","1.64",".341","64.5%","140","120","161","6.55","5.17","1.38","6.60","6.01","18510","642028"
"Andrew Knizner","TEX","0.00","6.00","0.00","0.00","0.0%","18.2%","-18.2%",".111","1.00",".111","100.0%","0","126","152","0.00","5.17","-5.17","6.17","8.01","19514","668800"
"Jonathan Hernandez","- - -","8.10","5.82","1.39","1.25","20.3%","14.6%","5.7%",".252","1.59",".297","68.2%","137","126","119","5.40","5.17","0.23","4.84","4.85","17464","642546"
"Alek Manoah","TOR","9.62","2.96","3.25","1.85","25.2%","7.8%","17.5%",".187","1.03",".200","59.1%","93","125","102","3.70","5.18","-1.48","4.19","3.84","26410","666201"
"Matt Bowman","- - -","7.04","3.82","1.85","1.47","18.2%","9.8%","8.3%",".222","1.27",".239","76.5%","109","129","117","4.40","5.19","-0.79","4.79","4.50","13528","621199"
"Aaron Brooks","OAK","4.05","2.70","1.50","1.35","10.1%","6.7%","3.4%",".300","1.54",".309","63.2%","131","133","126","5.06","5.23","-0.17","5.15","5.30","12272","605156"
"Kyle Nelson","ARI","6.75","3.38","2.00","1.69","19.0%","9.5%","9.5%",".211","1.13",".214","76.1%","101","133","93","4.22","5.23","-1.01","3.78","4.26","20515","669459"
"Nick Sandlin","CLE","10.61","4.21","2.52","1.87","27.6%","11.0%","16.7%",".216","1.27",".256","80.4%","94","130","104","3.75","5.23","-1.48","4.26","3.62","20517","680704"
"Kaleb Ort","HOU","9.49","1.46","6.50","2.55","28.0%","4.3%","23.7%",".180","0.81",".161","100.0%","64","129","88","2.55","5.23","-2.68","3.63","2.97","20061","672391"
"Lucas Sims","- - -","8.94","5.47","1.63","1.46","22.8%","14.0%","8.8%",".224","1.44",".262","79.3%","103","124","131","4.38","5.23","-0.86","5.33","4.75","13470","608371"
"Deivi Garcia","CHW","9.64","7.07","1.36","1.29","22.1%","16.2%","5.9%",".281","1.93",".350","45.5%","175","125","133","7.07","5.24","1.83","5.43","5.03","20276","665620"
"Griffin Canning","LAA","6.82","3.46","1.97","1.63","17.6%","8.9%","8.7%",".261","1.40",".283","69.6%","128","127","116","5.19","5.26","-0.07","4.75","4.84","19867","656288"
"Jacob Waguespack","TBR","9.90","9.00","1.10","0.90","21.6%","19.6%","2.0%",".317","2.30",".414","74.1%","140","133","127","5.40","5.27","0.13","5.18","5.62","18318","621097"
"Will Smith","KCR","6.31","3.27","1.93","1.52","15.6%","8.1%","7.5%",".268","1.45",".288","60.2%","158","130","133","6.53","5.27","1.26","5.41","4.85","8048","519293"
"Gerson Garabito","TEX","7.52","4.10","1.83","1.37","19.1%","10.4%","8.7%",".232","1.33",".260","71.9%","121","129","125","4.78","5.29","-0.51","5.10","4.63","19835","642520"
"Alex Wood","OAK","7.55","4.35","1.74","1.37","17.7%","10.2%","7.5%",".315","1.78",".366","72.1%","136","135","126","5.26","5.30","-0.04","5.13","5.01","13781","622072"
"Angel Chivilli","COL","7.96","2.84","2.80","1.99","21.1%","7.5%","13.5%",".254","1.29",".276","77.6%","97","124","97","4.55","5.31","-0.77","3.92","3.73","26790","683409"
"Adam Oller","MIA","7.65","4.68","1.64","1.49","19.0%","11.6%","7.4%",".261","1.54",".295","73.4%","127","130","128","5.31","5.32","0.00","5.24","5.08","20132","670124"
"Cal Quantrill","COL","6.67","4.19","1.59","1.40","16.8%","10.5%","6.3%",".271","1.52",".300","75.1%","106","124","120","4.98","5.32","-0.34","4.87","5.07","19312","615698"
"Jordan Wicks","CHC","8.22","3.91","2.10","1.76","19.8%","9.4%","10.4%",".289","1.63",".331","71.4%","135","133","114","5.48","5.32","0.16","4.65","4.62","30094","696136"
"Ryan Miller","LAA","7.62","5.54","1.38","1.38","19.0%","13.8%","5.2%",".260","1.62",".297","76.9%","102","129","124","4.15","5.32","-1.17","5.06","4.98","22187","668943"
"Carson Spiers","CIN","7.94","2.68","2.96","1.99","19.5%","6.6%","12.9%",".296","1.53",".331","73.3%","126","124","114","5.46","5.33","0.13","4.65","4.28","27685","686730"
"Joey Lucchesi","NYM","6.10","6.97","0.88","0.87","15.2%","17.4%","-2.2%",".211","1.55",".233","68.5%","131","133","144","5.23","5.39","-0.17","5.89","6.39","19320","664192"
"Casey Legumina","CIN","6.75","1.93","3.50","1.93","14.9%","4.3%","10.6%",".341","1.82",".371","46.1%","201","126","101","8.68","5.42","3.26","4.09","3.48","25921","668984"
"Jake Bird","COL","6.98","5.63","1.24","1.13","16.8%","13.5%","3.2%",".276","1.70",".317","78.5%","96","126","133","4.50","5.42","-0.92","5.42","5.14","21267","656234"
"Zach Penrod","BOS","6.75","9.00","0.75","0.00","15.0%","20.0%","-5.0%",".200","1.75",".250","75.0%","54","132","180","2.25","5.42","-3.17","7.31","6.58","25368","683068"
"Tanner Rainey","WSN","7.76","5.12","1.52","1.41","19.0%","12.6%","6.5%",".237","1.49",".267","75.6%","116","132","144","4.76","5.42","-0.66","5.90","5.10","17610","663432"
"Parker Mushinski","HOU","2.45","4.09","0.60","0.82","6.0%","10.0%","-4.0%",".250","1.45",".250","44.9%","164","134","152","6.55","5.44","1.11","6.18","6.20","21324","656786"
"Nick Burdi","NYY","11.17","8.38","1.33","0.93","26.7%","20.0%","6.7%",".147","1.45",".190","95.9%","47","131","147","1.86","5.44","-3.58","5.97","5.16","16074","595897"
"Jay Jackson","MIN","9.91","3.08","3.22","2.39","25.4%","7.9%","17.5%",".267","1.41",".304","47.8%","186","134","93","7.52","5.44","2.07","3.83","3.48","7432","543351"
"Mason Black","SFG","7.68","3.72","2.07","1.73","18.3%","8.9%","9.5%",".305","1.68",".345","70.1%","160","139","128","6.44","5.45","0.99","5.24","4.88","30171","696131"
"Kenny Rosenberg","LAA","6.38","3.00","2.13","1.88","16.3%","7.7%","8.7%",".292","1.50",".311","65.5%","147","132","120","6.00","5.46","0.54","4.89","4.62","20009","670046"
"Daniel Robert","TEX","9.53","3.18","3.00","1.59","23.1%","7.7%","15.4%",".273","1.41",".333","93.0%","80","133","150","3.18","5.46","-2.28","6.10","4.54","21229","642016"
"Wandy Peralta","SDP","5.17","3.05","1.69","1.41","13.6%","8.0%","5.6%",".229","1.20",".233","75.1%","101","135","119","3.99","5.46","-1.47","4.85","4.57","14295","593974"
"Zach Pop","TOR","6.14","3.54","1.74","1.68","15.8%","9.1%","6.7%",".239","1.32",".247","56.2%","140","134","108","5.59","5.53","0.06","4.42","4.35","20185","647315"
"Dakota Hudson","COL","4.96","5.06","0.98","1.11","12.1%","12.4%","-0.2%",".284","1.67",".304","63.5%","132","129","133","6.17","5.53","0.64","5.41","5.72","19206","641712"
"J.P. France","HOU","7.82","4.26","1.83","1.78","18.2%","9.9%","8.3%",".287","1.70",".321","62.2%","187","136","137","7.46","5.53","1.93","5.60","5.18","21212","641585"
"Louie Varland","MIN","8.88","2.90","3.06","2.17","20.6%","6.7%","13.9%",".312","1.69",".357","61.8%","188","136","101","7.61","5.54","2.07","4.14","4.04","27691","686973"
"Jordan Weems","WSN","7.56","5.18","1.46","1.51","17.9%","12.2%","5.6%",".288","1.75",".328","61.3%","162","135","133","6.70","5.54","1.15","5.43","4.92","13190","607179"
"Walker Buehler","LAD","7.65","3.35","2.29","1.91","18.6%","8.1%","10.5%",".286","1.55",".316","70.3%","131","132","110","5.38","5.54","-0.17","4.49","4.54","19374","621111"
"Joe La Sorsa","WSN","7.13","2.55","2.80","2.04","18.9%","6.8%","12.2%",".250","1.25",".260","80.5%","111","135","106","4.58","5.54","-0.96","4.31","4.07","25481","686747"
"Luis Frias","- - -","11.17","6.52","1.71","1.86","22.6%","13.2%","9.4%",".413","2.69",".531","43.1%","343","138","101","13.97","5.55","8.42","4.11","4.33","21997","666818"
"Michael Petersen","- - -","6.41","5.03","1.27","1.37","15.6%","12.2%","3.3%",".269","1.63",".295","66.0%","144","133","148","5.95","5.56","0.39","6.03","5.49","20827","656848"
"Tyler Phillips","PHI","6.87","1.72","4.00","2.21","17.5%","4.4%","13.1%",".298","1.42",".316","62.8%","164","134","105","6.87","5.57","1.31","4.27","4.27","20629","663969"
"Carlos Rodriguez","MIL","6.57","2.19","3.00","2.19","15.8%","5.3%","10.5%",".352","1.78",".381","61.8%","178","137","114","7.30","5.60","1.70","4.64","4.85","30161","692230"
"Bradley Blalock","- - -","5.87","5.87","1.00","1.17","13.6%","13.6%","0.0%",".278","1.79",".304","67.5%","125","131","149","5.87","5.61","0.26","6.09","6.05","26419","687134"
"Dallas Keuchel","MIL","5.94","4.32","1.38","1.62","13.9%","10.1%","3.8%",".324","1.86",".351","78.4%","132","138","118","5.40","5.63","-0.23","4.83","5.13","9434","572971"
"Yunior Marte","PHI","7.96","5.19","1.53","1.73","18.1%","11.8%","6.3%",".304","1.88",".345","64.3%","165","135","113","6.92","5.63","1.30","4.58","4.65","14416","628708"
"Justin Lawrence","COL","6.79","4.98","1.36","1.36","16.1%","11.8%","4.3%",".305","1.78",".346","60.8%","138","131","121","6.49","5.63","0.86","4.94","4.73","17639","664875"
"Jack Leiter","TEX","7.82","4.29","1.82","1.77","17.9%","9.8%","8.1%",".288","1.71",".322","46.1%","223","138","129","8.83","5.66","3.17","5.27","4.85","30146","683004"
"Jake Bauers","MIL","2.25","9.00","0.25","0.00","5.0%","20.0%","-15.0%",".313","2.25",".333","77.8%","110","138","239","4.50","5.67","-1.17","9.82","9.49","15194","641343"
"Daniel Duarte","MIN","6.75","2.25","3.00","2.25","20.0%","6.7%","13.3%",".143","0.75",".100","100.0%","56","139","96","2.25","5.67","-3.42","3.93","3.72","17480","650960"
"Zach Logue","LAD","18.00","0.00","4.00","4.50","33.3%","0.0%","33.3%",".500","3.00",".714","43.5%","439","135","18","18.00","5.67","12.33","0.68","1.65","20231","656657"
"Matt Andriese","MIA","10.50","1.50","7.00","3.00","26.9%","3.8%","23.1%",".280","1.33",".313","57.7%","144","139","83","6.00","5.67","0.33","3.35","2.81","12022","542882"
"Brad Keller","- - -","6.97","3.27","2.13","1.96","16.7%","7.8%","8.9%",".274","1.52",".291","70.6%","132","137","114","5.44","5.68","-0.24","4.64","4.36","15734","641745"
"Chase Anderson","- - -","6.48","3.24","2.00","1.85","16.5%","8.2%","8.2%",".239","1.30",".244","61.7%","130","139","136","5.40","5.69","-0.29","5.53","4.83","6895","502624"
"Emerson Hancock","SEA","5.79","2.82","2.05","1.78","14.7%","7.1%","7.5%",".257","1.34",".263","71.2%","126","146","128","4.75","5.69","-0.94","5.24","5.11","27470","676106"
"Zebby Matthews","MIN","10.27","2.63","3.91","2.63","24.3%","6.2%","18.1%",".311","1.65",".364","67.9%","165","140","99","6.69","5.72","0.98","4.05","3.78","31827","805673"
"Miguel Castro","ARI","5.27","1.98","2.67","1.98","12.5%","4.7%","7.8%",".333","1.68",".347","75.8%","142","145","114","5.93","5.73","0.20","4.64","4.42","15684","612434"
"Valente Bellozo","MIA","5.77","2.75","2.10","1.97","14.9%","7.1%","7.8%",".254","1.31",".254","85.9%","88","140","134","3.67","5.73","-2.06","5.47","5.32","23899","678368"
"Bryan Sammons","DET","5.93","2.96","2.00","1.98","17.3%","8.7%","8.7%",".170","0.91",".143","85.2%","90","142","135","3.62","5.80","-2.18","5.49","5.24","20462","676614"
"Yoendrys Gomez","NYY","7.94","5.56","1.43","1.59","18.5%","13.0%","5.6%",".239","1.59",".265","86.4%","100","140","155","3.97","5.81","-1.84","6.32","5.19","22872","672782"
"Jordan Leasure","CHW","7.47","5.17","1.44","1.72","18.3%","12.7%","5.6%",".260","1.60",".286","68.1%","157","139","134","6.32","5.82","0.50","5.45","4.99","29950","673929"
"Tom Cosgrove","SDP","9.20","3.68","2.50","1.84","19.7%","7.9%","11.8%",".348","1.98",".417","48.6%","294","144","123","11.66","5.83","5.83","5.02","4.09","23443","676680"
"Logan Allen","CLE","7.30","3.79","1.93","2.03","18.3%","9.5%","8.8%",".292","1.58",".318","74.7%","144","146","116","5.73","5.87","-0.14","4.75","4.81","27589","671106"
"Drew Thorpe","CHW","5.08","4.26","1.19","1.62","13.2%","11.1%","2.1%",".208","1.26",".200","61.1%","136","140","143","5.48","5.87","-0.39","5.81","5.85","31967","689672"
"Joan Adon","WSN","5.06","3.38","1.50","1.69","12.5%","8.3%","4.2%",".279","1.50",".286","63.4%","164","143","113","6.75","5.89","0.86","4.58","4.52","22925","672851"
"Max Meyer","MIA","7.26","3.00","2.42","2.21","18.5%","7.7%","10.9%",".274","1.42",".289","71.4%","136","144","109","5.68","5.90","-0.22","4.43","4.44","27474","676974"
"Vladimir Gutierrez","MIA","9.00","4.50","2.00","2.25","23.5%","11.8%","11.8%",".200","1.25",".200","55.6%","162","145","121","6.75","5.92","0.83","4.93","4.55","19278","661269"
"Josiah Gray","WSN","9.72","5.40","1.80","2.16","20.5%","11.4%","9.1%",".385","2.40",".464","40.7%","341","144","135","14.04","5.93","8.11","5.53","5.01","24580","680686"
"Brandon Bielak","- - -","4.25","3.94","1.08","1.52","10.0%","9.3%","0.7%",".312","1.75",".321","78.7%","130","148","147","5.16","5.93","-0.77","5.98","5.57","19866","656232"
"Matt Carasiti","COL","7.27","3.12","2.33","2.08","16.3%","7.0%","9.3%",".410","2.19",".467","58.1%","221","138","98","10.38","5.94","4.45","3.98","3.98","13276","571539"
"Victor Gonzalez","NYY","4.24","5.01","0.85","1.16","11.3%","13.4%","-2.1%",".160","1.11",".149","68.5%","97","144","147","3.86","5.95","-2.10","5.97","5.73","16408","624647"
"Enyel De Los Santos","- - -","9.28","3.52","2.64","2.39","23.7%","9.0%","14.7%",".262","1.41",".291","80.1%","131","146","112","5.20","5.96","-0.76","4.57","3.86","18403","660853"
"Tyler Matzek","ATL","9.00","2.70","3.33","2.70","20.8%","6.3%","14.6%",".356","1.90",".406","54.1%","239","149","99","9.90","5.97","3.93","4.03","3.83","10058","554431"
"Caleb Kilian","CHC","5.91","5.06","1.17","1.69","14.6%","12.5%","2.1%",".262","1.59",".273","77.5%","104","149","132","4.22","5.98","-1.76","5.38","5.52","26213","668873"
"George Soriano","MIA","8.90","3.99","2.23","2.15","22.1%","9.9%","12.2%",".237","1.36",".256","61.4%","162","147","119","6.75","6.03","0.72","4.84","4.21","21863","666277"
"Mitch White","- - -","4.94","4.94","1.00","1.52","11.8%","11.8%","0.0%",".271","1.65",".278","55.2%","179","148","139","7.23","6.04","1.19","5.70","5.60","19225","669952"
"Scott McGough","ARI","6.89","5.79","1.19","1.65","16.7%","14.0%","2.7%",".266","1.68",".289","54.6%","179","153","137","7.44","6.04","1.39","5.60","5.35","12056","543518"
"Thyago Vieira","- - -","9.24","6.16","1.50","1.89","22.0%","14.7%","7.3%",".248","1.66",".284","78.1%","124","148","122","5.21","6.06","-0.85","5.04","4.75","14510","600986"
"Erik Swanson","TOR","8.47","3.20","2.64","2.52","22.0%","8.3%","13.7%",".235","1.27",".238","81.5%","126","147","98","5.03","6.06","-1.03","4.01","3.83","16587","657024"
"Ricardo Pinto","PHI","6.75","4.22","1.60","1.69","13.6%","8.5%","5.1%",".365","2.25",".405","51.7%","262","146","131","10.97","6.07","4.90","5.34","4.40","16318","620982"
"Daulton Jefferies","- - -","7.36","2.45","3.00","2.45","16.4%","5.5%","11.0%",".353","1.91",".385","38.5%","239","152","126","9.82","6.10","3.72","5.13","4.35","19345","641726"
"Domingo German","PIT","7.84","5.66","1.38","1.74","18.0%","13.0%","5.0%",".294","1.84",".333","61.0%","187","150","142","7.84","6.12","1.72","5.80","5.25","17149","593334"
"Darren McCaughan","- - -","6.00","3.21","1.87","1.93","14.4%","7.7%","6.7%",".305","1.62",".321","68.4%","150","151","144","6.21","6.12","0.10","5.85","5.14","20038","670766"
"Yonny Chirinos","MIA","7.50","3.90","1.92","2.10","17.4%","9.0%","8.3%",".336","1.87",".375","77.2%","151","150","135","6.30","6.13","0.17","5.52","5.01","16401","630023"
"Jake Diekman","NYM","11.25","6.75","1.67","1.97","27.6%","16.6%","11.0%",".197","1.47",".229","65.5%","141","151","109","5.63","6.14","-0.51","4.43","4.36","5003","518617"
"Tanner Gordon","COL","6.82","1.57","4.33","2.62","16.3%","3.8%","12.5%",".349","1.72",".371","57.4%","184","143","111","8.65","6.14","2.51","4.51","4.48","27669","685299"
"David Bote","CHC","0.00","9.00","0.00","0.00","0.0%","20.0%","-20.0%",".250","2.00",".250","100.0%","0","153","224","0.00","6.17","-6.17","9.19","8.78","14593","623520"
"Pablo Reyes","BOS","0.00","9.00","0.00","0.00","0.0%","20.0%","-20.0%",".250","2.00",".250","100.0%","0","151","227","0.00","6.17","-6.17","9.19","9.25","16357","622569"
"Isiah Kiner-Falefa","TOR","0.00","9.00","0.00","0.00","0.0%","22.2%","-22.2%",".143","1.50",".143","66.7%","113","149","227","4.50","6.17","-1.67","9.19","9.73","16512","643396"
"Jose Trevino","NYY","0.00","9.00","0.00","0.00","0.0%","15.4%","-15.4%",".455","3.50",".455","57.1%","339","149","227","13.50","6.17","7.33","9.19","7.81","16725","624431"
"Cole Tucker","LAA","0.00","9.00","0.00","0.00","0.0%","25.0%","-25.0%",".333","2.00",".333","100.0%","0","150","152","0.00","6.17","-6.17","6.17","6.14","17326","657061"
"Garrett Hampson","KCR","0.00","0.00","0.00","0.00","0.0%","0.0%","0.0%",".000","0.00",".000","100.0%","0","152","264","0.00","6.17","-6.17","10.70","10.53","19262","641658"
"David Hensley","MIA","0.00","4.50","0.00","0.00","0.0%","10.0%","-10.0%",".250","1.50",".250","50.0%","215","151","224","9.00","6.17","2.83","9.19","7.72","25111","682073"
"Michael Stefanic","LAA","0.00","0.00","0.00","0.00","0.0%","0.0%","0.0%",".250","1.00",".250","100.0%","0","150","227","0.00","6.17","-6.17","9.19","7.74","25353","683021"
"James Meeker","MIL","0.00","9.00","0.00","0.00","0.0%","25.0%","-25.0%",".333","2.00",".333","100.0%","0","151","151","0.00","6.17","-6.17","6.17","7.97","29891","703231"
"Brent Headrick","MIN","15.00","6.00","2.50","3.00","38.5%","15.4%","23.1%",".182","1.33",".200","100.0%","74","152","81","3.00","6.17","-3.17","3.35","3.11","27702","687396"
"Jack Neely","CHC","10.50","3.00","3.50","3.00","25.0%","7.1%","17.9%",".308","1.67",".353","55.6%","222","153","89","9.00","6.17","2.83","3.60","3.43","30106","680891"
"Jaden Hill","COL","5.06","3.38","1.50","1.69","13.3%","8.9%","4.4%",".205","1.13",".194","62.5%","108","143","133","5.06","6.17","-1.10","5.43","4.68","30250","677955"
"Dinelson Lamet","LAD","6.23","4.15","1.50","2.08","16.7%","11.1%","5.6%",".125","0.92",".083","76.9%","51","147","146","2.08","6.17","-4.09","5.96","5.19","17186","659275"
"Eli Villalobos","MIA","6.23","4.15","1.50","2.08","16.7%","11.1%","5.6%",".188","1.15",".167","100.0%","50","151","129","2.08","6.17","-4.09","5.26","5.19","20408","681871"
"Matt Foster","CHW","5.40","6.75","0.80","1.35","13.3%","16.7%","-3.3%",".200","1.50",".200","93.0%","67","147","171","2.70","6.17","-3.47","6.94","6.66","19647","641582"
"Jordan Romano","TOR","8.56","2.63","3.25","2.63","21.0%","6.5%","14.5%",".281","1.46",".300","71.4%","165","149","106","6.59","6.17","0.42","4.35","3.93","16122","605447"
"Blake Walston","ARI","8.84","4.91","1.80","1.96","21.7%","12.0%","9.6%",".229","1.42",".250","72.6%","106","156","130","4.42","6.17","-1.75","5.31","4.65","26270","686796"
"Matt Moore","LAA","7.63","4.84","1.58","2.05","19.5%","12.4%","7.1%",".214","1.34",".215","69.8%","124","150","134","5.03","6.17","-1.14","5.46","4.94","1890","519043"
"Evan Justice","COL","27.00","27.00","1.00","0.00","50.0%","50.0%","0.0%",".000","3.00",".000","100.0%","0","143","151","0.00","6.17","-6.17","6.17","10.20","30008","687145"
"Adam Mazur","SDP","5.88","5.61","1.05","1.60","13.9%","13.3%","0.6%",".296","1.81",".318","64.1%","189","154","152","7.49","6.23","1.26","6.20","6.05","31900","800049"
"Mike Clevinger","CHW","8.44","5.06","1.67","2.25","19.2%","11.5%","7.7%",".319","1.94",".360","70.9%","167","149","131","6.75","6.23","0.52","5.34","5.11","12808","605182"
"Jose Cisnero","LAA","9.77","4.60","2.13","2.30","23.0%","10.8%","12.2%",".281","1.66",".326","58.0%","169","151","114","6.89","6.23","0.66","4.65","4.07","6399","542585"
"Ty Blach","COL","4.54","2.27","2.00","2.14","10.9%","5.5%","5.5%",".337","1.70",".340","69.8%","148","146","125","6.94","6.26","0.67","5.12","5.18","14361","621389"
"Ky Bush","CHW","5.60","8.15","0.69","1.02","12.6%","18.4%","-5.7%",".286","2.04",".316","76.0%","139","150","173","5.60","6.28","-0.68","7.03","6.99","29823","681066"
"Trey Wingenter","- - -","6.48","4.32","1.50","2.16","14.3%","9.5%","4.8%",".342","2.04",".367","56.3%","234","156","113","9.72","6.29","3.43","4.62","4.53","17793","622259"
