"Name","Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA","playerid","mlbamid"
"Eric Lauer","SDP","8.04","3.70","2.17","1.21","19.8%","9.1%","10.7%",".281","1.54",".332","74.7%","111","112","111","4.34","4.51","-0.17","4.51","4.62","19316","641778"
"Brett Graves","MIA","5.67","3.24","1.75","0.81","14.2%","8.1%","6.1%",".311","1.59",".352","66.3%","142","115","119","5.40","4.51","0.89","4.83","4.61","16218","605255"
"Pierce Johnson","SFG","7.42","4.53","1.64","1.03","19.4%","11.8%","7.5%",".232","1.37",".268","62.3%","143","116","125","5.56","4.51","1.05","5.07","4.71","13435","572955"
"Noe Ramirez","LAA","10.26","3.24","3.17","1.62","26.9%","8.5%","18.4%",".237","1.26",".290","75.6%","107","106","90","4.54","4.52","0.02","3.82","3.35","12800","598287"
"Michael Fulmer","DET","7.48","3.13","2.39","1.29","19.7%","8.2%","11.5%",".252","1.31",".288","68.2%","108","105","101","4.69","4.52","0.17","4.29","4.45","13218","605242"
"Victor Alcantara","DET","6.30","1.80","3.50","1.50","17.6%","5.0%","12.6%",".221","1.03",".230","95.8%","55","105","94","2.40","4.53","-2.13","3.96","3.80","15028","622505"
"Trevor Hildenberger","MIN","8.63","3.21","2.69","1.48","21.9%","8.2%","13.8%",".258","1.38",".301","66.1%","126","107","90","5.42","4.53","0.89","3.80","3.72","17002","657610"
"Luiz Gohara","ATL","8.24","3.66","2.25","1.37","22.0%","9.8%","12.2%",".216","1.22",".245","55.6%","145","113","127","5.95","4.53","1.42","5.15","4.53","15166","627894"
"Jason Hammel","KCR","6.52","2.76","2.36","1.28","15.8%","6.7%","9.1%",".311","1.63",".348","64.4%","138","109","117","6.02","4.55","1.48","4.98","4.81","4538","434628"
"Brad Boxberger","ARI","11.98","5.40","2.22","1.52","30.2%","13.6%","16.6%",".218","1.43",".287","73.0%","108","115","95","4.39","4.55","-0.16","3.87","3.67","10133","502202"
"Wandy Peralta","CIN","6.15","6.15","1.00","0.40","13.7%","13.7%","0.0%",".299","1.96",".348","66.9%","130","109","138","5.36","4.55","0.81","5.58","5.43","14295","593974"
"Nate Jones","CHW","9.60","4.50","2.13","1.20","23.4%","10.9%","12.4%",".235","1.43",".289","79.2%","71","106","111","3.00","4.56","-1.56","4.70","4.08","4696","518858"
"Cody Allen","CLE","10.75","4.43","2.42","1.48","27.7%","11.4%","16.3%",".230","1.36",".292","75.4%","107","108","107","4.70","4.56","0.14","4.55","3.77","12183","592102"
"Matt Harvey","- - -","7.61","2.15","3.54","1.57","19.8%","5.6%","14.2%",".266","1.30",".299","71.1%","122","110","104","4.94","4.57","0.37","4.21","4.18","11713","518774"
"Tyler Anderson","COL","8.39","3.02","2.78","1.53","22.3%","8.0%","14.2%",".244","1.27",".281","71.9%","99","107","104","4.55","4.57","-0.02","4.21","4.22","12880","542881"
"Ivan Nova","PIT","6.37","1.96","3.26","1.45","16.7%","5.1%","11.6%",".266","1.28",".288","73.7%","105","113","105","4.19","4.57","-0.38","4.28","4.42","1994","467100"
"Louis Coleman","DET","7.19","4.21","1.71","0.88","18.9%","11.1%","7.8%",".230","1.31",".270","78.8%","81","106","115","3.51","4.58","-1.08","4.89","4.60","9720","488786"
"Jaime Barria","LAA","6.82","3.27","2.09","1.18","18.2%","8.8%","9.5%",".242","1.27",".271","82.1%","80","107","118","3.41","4.58","-1.17","4.99","4.84","18356","642545"
"Hansel Robles","- - -","9.48","4.02","2.36","1.45","24.4%","10.3%","14.0%",".247","1.39",".299","80.1%","92","112","105","3.70","4.59","-0.89","4.36","3.91","11801","570663"
"Ian Kennedy","KCR","7.90","3.01","2.63","1.50","20.3%","7.7%","12.5%",".262","1.38",".298","72.5%","107","110","110","4.66","4.61","0.06","4.64","4.55","6986","453178"
"Shane Greene","DET","9.24","2.70","3.42","1.71","23.3%","6.8%","16.5%",".265","1.37",".311","69.7%","118","107","96","5.12","4.61","0.50","4.05","3.57","10756","572888"
"Casey Lawrence","SEA","5.40","3.86","1.40","0.77","13.2%","9.4%","3.8%",".298","1.63",".333","56.5%","178","110","131","7.33","4.62","2.71","5.56","5.04","11121","596271"
"Blake Wood","LAA","7.71","5.40","1.43","0.77","21.3%","14.9%","6.4%",".205","1.29",".250","89.0%","55","108","113","2.31","4.62","-2.30","4.78","4.66","1345","502028"
"Justin Hancock","CHC","8.03","6.57","1.22","0.73","22.4%","18.4%","4.1%",".125","1.14",".143","95.2%","37","115","127","1.46","4.62","-3.16","5.17","5.31","12316","606995"
"Steven Matz","NYM","8.88","3.39","2.62","1.46","23.2%","8.9%","14.4%",".229","1.25",".267","74.9%","104","116","102","3.97","4.62","-0.65","4.13","4.10","13361","571927"
"Daniel Norris","DET","10.35","3.86","2.68","1.62","25.5%","9.5%","16.0%",".257","1.47",".317","69.9%","131","107","100","5.68","4.63","1.06","4.22","4.01","13475","596057"
"Reynaldo Lopez","CHW","7.20","3.58","2.01","1.19","18.9%","9.4%","9.5%",".231","1.27",".260","75.3%","93","108","123","3.91","4.63","-0.72","5.22","4.92","16400","625643"
"Jakob Junis","KCR","8.34","2.19","3.81","1.63","21.6%","5.7%","16.0%",".260","1.27",".298","74.8%","100","111","98","4.37","4.64","-0.27","4.13","3.98","13619","596001"
"Jalen Beeks","- - -","7.46","4.26","1.75","1.07","18.8%","10.8%","8.1%",".265","1.50",".311","68.0%","131","113","110","5.51","4.64","0.87","4.67","4.48","17192","656222"
"Chris Rusin","COL","7.74","4.28","1.81","1.15","19.5%","10.8%","8.7%",".263","1.50",".308","56.6%","132","108","104","6.09","4.64","1.45","4.25","4.16","9895","543734"
"Framber Valdez","HOU","8.27","5.84","1.42","0.73","22.1%","15.6%","6.5%",".175","1.24",".213","87.3%","53","112","101","2.19","4.65","-2.46","4.26","4.50","17295","664285"
"Edwin Jackson","OAK","6.65","3.62","1.84","1.17","17.8%","9.7%","8.1%",".219","1.22",".240","79.2%","81","113","115","3.33","4.65","-1.32","4.87","4.98","1841","429719"
"Reymin Guduan","HOU","10.80","0.00","4.00","2.70","36.4%","0.0%","36.4%",".091","0.30",".000","100.0%","66","112","88","2.70","4.66","-1.96","3.73","2.84","13058","594056"
"Aaron Brooks","OAK","3.38","6.75","0.50","0.00","10.0%","20.0%","-10.0%",".125","1.13",".143","100.0%","0","113","139","0.00","4.66","-4.66","5.90","6.55","12272","605156"
"Dan Altavilla","SEA","10.02","6.53","1.53","0.87","27.1%","17.6%","9.4%",".162","1.26",".209","83.3%","64","111","120","2.61","4.66","-2.05","5.08","4.67","16507","656186"
"John Means","BAL","10.80","0.00","4.00","2.70","25.0%","0.0%","25.0%",".375","1.80",".455","21.7%","316","106","65","13.50","4.66","8.84","2.74","2.83","16269","607644"
"Jim Johnson","LAA","6.39","3.13","2.05","1.28","16.8%","8.2%","8.6%",".261","1.36",".288","65.9%","90","109","102","3.84","4.68","-0.84","4.32","4.28","3656","462382"
"Clayton Richard","SDP","6.13","3.40","1.80","1.08","15.8%","8.8%","7.0%",".260","1.38",".289","64.7%","137","116","104","5.33","4.68","0.65","4.24","4.51","3551","453385"
"Brian Johnson","BOS","7.88","3.44","2.29","1.45","20.0%","8.8%","11.3%",".263","1.43",".301","77.9%","93","111","112","4.17","4.68","-0.51","4.76","4.46","14272","598271"
"Randy Rosario","CHC","5.79","4.24","1.36","0.96","15.0%","11.0%","4.0%",".264","1.48",".294","75.8%","92","117","113","3.66","4.68","-1.02","4.60","4.74","14508","600968"
"Matt Wisler","- - -","7.20","1.58","4.57","1.80","19.3%","4.2%","15.1%",".258","1.20",".277","76.1%","104","115","111","4.28","4.69","-0.41","4.52","4.12","12804","605538"
"Matt Andriese","- - -","8.92","2.86","3.12","1.72","22.9%","7.4%","15.6%",".268","1.39",".314","66.7%","129","116","88","5.26","4.69","0.58","3.70","3.58","12022","542882"
"Sam Gaviglio","TOR","7.64","2.77","2.76","1.53","19.2%","6.9%","12.2%",".277","1.44",".313","68.8%","123","110","98","5.31","4.69","0.62","4.16","4.25","12778","543208"
"Daniel Mengden","OAK","5.60","2.02","2.77","1.40","15.1%","5.5%","9.7%",".230","1.12",".238","69.3%","99","114","111","4.05","4.69","-0.64","4.70","4.73","16980","596043"
"Koda Glover","WSN","4.96","5.51","0.90","0.55","12.7%","14.1%","-1.4%",".213","1.41",".235","78.7%","81","114","143","3.31","4.69","-1.38","5.82","5.89","17695","606983"
"Chad Kuhl","PIT","8.58","3.49","2.45","1.48","21.7%","8.8%","12.9%",".265","1.44",".311","74.2%","114","116","107","4.55","4.70","-0.15","4.33","4.38","14975","641771"
"Danny Duffy","KCR","8.19","4.06","2.01","1.34","20.4%","10.1%","10.3%",".261","1.49",".304","73.5%","112","113","116","4.88","4.70","0.18","4.92","4.75","3542","518633"
"Johnny Cueto","SFG","6.45","2.21","2.92","1.36","17.8%","6.1%","11.7%",".235","1.11",".253","85.2%","83","121","111","3.23","4.71","-1.48","4.52","4.47","6893","456501"
"Erick Fedde","WSN","8.23","3.93","2.09","1.43","21.2%","10.1%","11.1%",".282","1.53",".333","69.9%","135","114","94","5.54","4.71","0.83","3.83","4.27","17425","607200"
"Matt Bowman","STL","10.17","4.30","2.36","1.57","23.9%","10.1%","13.8%",".299","1.74",".373","70.6%","161","119","94","6.26","4.73","1.54","3.83","3.75","13528","621199"
"Miguel Almonte","LAA","9.00","3.86","2.33","1.29","20.6%","8.8%","11.8%",".300","1.71",".364","43.1%","242","111","112","10.29","4.73","5.55","4.76","4.11","14139","602083"
"Wily Peralta","KCR","9.17","6.03","1.52","1.05","23.5%","15.4%","8.1%",".224","1.49",".279","81.9%","84","114","110","3.67","4.73","-1.06","4.66","4.67","7738","503449"
"Luke Gregerson","STL","8.53","4.26","2.00","1.42","21.1%","10.5%","10.5%",".275","1.58",".324","58.1%","183","119","92","7.11","4.74","2.37","3.73","3.88","4090","502381"
"Aaron Sanchez","TOR","7.37","4.97","1.48","0.94","18.1%","12.2%","5.9%",".259","1.56",".304","70.1%","114","111","118","4.89","4.74","0.14","4.98","5.10","11490","592717"
"Yacksel Rios","PHI","9.00","3.75","2.40","1.50","21.8%","9.1%","12.7%",".291","1.61",".349","62.0%","168","113","99","6.75","4.74","2.01","4.05","3.85","15007","605441"
"Mike Fiers","- - -","7.27","1.94","3.76","1.67","19.5%","5.2%","14.3%",".248","1.18",".269","84.2%","83","112","106","3.56","4.75","-1.19","4.51","4.25","7754","571666"
"Sandy Alcantara","MIA","7.94","6.09","1.30","0.79","20.5%","15.8%","4.8%",".207","1.41",".250","80.8%","90","121","127","3.44","4.75","-1.31","5.16","5.42","18684","645261"
"Rob Zastryzny","CHC","4.76","6.35","0.75","0.00","11.5%","15.4%","-3.8%",".286","1.76",".333","72.7%","119","118","146","4.76","4.75","0.02","5.91","5.98","15094","642239"
"Heath Fillmyer","KCR","6.23","3.50","1.78","1.20","16.6%","9.3%","7.3%",".252","1.34",".277","73.5%","98","114","109","4.26","4.75","-0.49","4.60","4.84","17466","641571"
"Gabriel Moya","MIN","7.68","3.22","2.38","1.49","19.5%","8.2%","11.3%",".241","1.32",".269","73.9%","109","112","111","4.71","4.76","-0.05","4.70","4.27","16348","622382"
"Dan Otero","CLE","6.60","0.77","8.60","1.84","17.4%","2.0%","15.4%",".289","1.26",".310","68.1%","119","112","75","5.22","4.76","0.45","3.17","2.92","7385","519096"
"Mike Wright Jr.","BAL","7.90","3.84","2.06","1.28","19.1%","9.3%","9.8%",".293","1.62",".344","70.0%","130","108","113","5.55","4.78","0.76","4.80","4.40","12586","605541"
"Brandon McCarthy","ATL","7.44","2.40","3.10","1.72","19.2%","6.2%","13.0%",".296","1.46",".332","74.5%","120","119","92","4.92","4.79","0.13","3.76","4.11","4662","435221"
"Alex Cobb","BAL","6.03","2.54","2.37","1.42","15.4%","6.5%","8.9%",".280","1.41",".303","68.0%","115","109","106","4.90","4.80","0.11","4.47","4.62","6562","502171"
"Andrew Triggs","OAK","9.36","3.92","2.39","1.52","23.6%","9.9%","13.7%",".230","1.33",".270","70.5%","128","117","102","5.23","4.81","0.42","4.32","4.21","13533","592811"
"Julio Teheran","ATL","8.30","4.30","1.93","1.33","22.4%","11.6%","10.8%",".193","1.17",".217","75.6%","96","120","116","3.94","4.83","-0.88","4.72","4.67","6797","527054"
"Anthony DeSclafani","CIN","8.45","2.35","3.60","1.88","22.3%","6.2%","16.1%",".261","1.29",".294","70.4%","119","116","95","4.93","4.83","0.10","3.85","3.96","13050","543101"
"Kazuhisa Makita","SDP","9.51","3.09","3.08","1.80","24.8%","8.1%","16.8%",".237","1.26",".275","63.5%","138","120","99","5.40","4.85","0.55","4.04","3.71","19757","628318"
"Yu Darvish","CHC","11.03","4.73","2.33","1.58","27.2%","11.7%","15.6%",".232","1.43",".293","72.3%","124","121","104","4.95","4.86","0.09","4.24","4.11","13074","506433"
"Ben Lively","- - -","8.01","4.45","1.80","1.19","18.6%","10.3%","8.3%",".323","1.85",".385","74.9%","140","117","129","5.64","4.87","0.76","5.28","4.90","14932","594902"
"Jordan Zimmermann","DET","7.61","1.78","4.27","1.92","20.0%","4.7%","15.3%",".265","1.26",".288","71.4%","104","113","103","4.52","4.88","-0.36","4.35","4.19","4505","519455"
"Merandy Gonzalez","MIA","7.77","3.27","2.38","1.64","18.4%","7.8%","10.7%",".326","1.77",".375","74.9%","150","124","110","5.73","4.89","0.84","4.48","4.34","17313","642571"
"Danny Barnes","TOR","8.34","4.83","1.73","1.32","19.9%","11.5%","8.4%",".280","1.68",".331","68.2%","133","115","130","5.71","4.89","0.82","5.53","4.69","11388","592130"
"Jake McGee","COL","8.24","2.81","2.94","1.75","20.7%","7.0%","13.7%",".282","1.46",".322","60.3%","141","115","108","6.49","4.91","1.57","4.41","3.91","7550","459429"
"Sammy Solis","WSN","10.07","4.12","2.44","1.60","24.9%","10.2%","14.7%",".277","1.55",".346","67.0%","156","119","101","6.41","4.91","1.49","4.11","3.74","11457","519301"
"Chase De Jong","MIN","6.62","3.06","2.17","1.53","17.6%","8.1%","9.5%",".265","1.36",".288","75.8%","83","116","121","3.57","4.92","-1.35","5.14","5.04","15036","608328"
"Bryan Shaw","COL","8.89","4.61","1.93","1.48","21.0%","10.9%","10.1%",".307","1.79",".370","64.8%","129","115","107","5.93","4.92","1.01","4.35","4.19","8110","543766"
"Steven Brault","PIT","8.05","5.60","1.44","0.98","19.9%","13.8%","6.1%",".241","1.54",".289","72.6%","116","122","123","4.61","4.92","-0.30","5.01","4.90","15291","643230"
"Emilio Pagan","OAK","9.15","2.76","3.32","1.89","24.0%","7.3%","16.8%",".229","1.19",".256","79.9%","106","119","112","4.35","4.92","-0.56","4.75","3.86","14771","641941"
"Sal Romano","CIN","6.49","3.27","1.98","1.42","16.3%","8.2%","8.1%",".264","1.43",".288","66.7%","129","118","115","5.31","4.95","0.37","4.68","4.80","13690","607219"
"Carlos Rodon","CHW","6.71","4.10","1.64","1.12","17.6%","10.8%","6.8%",".218","1.26",".242","72.0%","99","115","127","4.18","4.95","-0.77","5.40","5.13","16137","607074"
"Sean Reid-Foley","TOR","11.34","5.67","2.00","1.62","28.0%","14.0%","14.0%",".242","1.56",".313","67.3%","119","116","99","5.13","4.96","0.17","4.21","4.34","17034","656887"
"Rob Scahill","CHW","5.40","5.40","1.00","0.00","12.0%","12.0%","0.0%",".250","1.60",".294","60.0%","128","115","156","5.40","4.96","0.44","6.61","5.25","9286","543746"
"Murphy Smith","TOR","0.00","2.70","0.00","0.00","0.0%","6.3%","-6.3%",".357","1.80",".357","57.1%","188","116","163","8.10","4.96","3.14","6.94","6.37","9812","573166"
"Jerry Blevins","NYM","8.65","4.64","1.86","1.27","21.8%","11.7%","10.1%",".224","1.36",".263","71.4%","127","125","142","4.85","4.97","-0.11","5.77","4.77","7841","460283"
"Kyle Barraclough","MIA","9.70","5.50","1.76","1.29","24.5%","13.9%","10.6%",".194","1.33",".232","76.7%","110","127","112","4.20","4.97","-0.77","4.56","4.31","13713","607457"
"Chasen Bradford","SEA","6.37","2.35","2.71","1.51","16.5%","6.1%","10.4%",".259","1.29",".279","83.1%","90","119","112","3.69","4.99","-1.30","4.75","4.21","12452","607473"
"Ariel Jurado","TEX","3.62","2.96","1.22","1.15","9.1%","7.5%","1.7%",".296","1.54",".304","64.7%","127","113","119","5.93","5.01","0.92","5.04","5.28","17030","642558"
"Luis Santos","TOR","10.80","4.50","2.40","1.80","26.4%","11.0%","15.4%",".325","1.80",".423","66.9%","167","117","102","7.20","5.01","2.19","4.31","3.83","15006","608601"
"Jason Vargas","NYM","8.22","2.93","2.80","1.76","20.8%","7.4%","13.4%",".271","1.41",".307","68.3%","151","126","109","5.77","5.02","0.75","4.41","4.31","8044","450306"
"Tyler Lyons","STL","10.26","4.32","2.38","1.62","22.9%","9.6%","13.3%",".329","1.92",".412","60.4%","222","126","117","8.64","5.02","3.62","4.76","4.04","11334","544928"
"Donnie Hart","BAL","6.05","5.59","1.08","0.93","13.1%","12.1%","1.0%",".356","2.22",".403","74.6%","131","114","131","5.59","5.02","0.56","5.56","5.31","15306","643354"
"Taylor Guerrieri","TOR","7.45","3.72","2.00","0.93","18.2%","9.1%","9.1%",".243","1.34",".286","75.3%","108","118","115","4.66","5.02","-0.37","4.87","4.00","13616","605260"
"Neil Ramirez","CLE","11.02","3.89","2.83","1.94","28.3%","10.0%","18.3%",".226","1.30",".273","81.1%","103","119","99","4.54","5.03","-0.50","4.21","3.45","7677","519166"
"Matt Hall","DET","5.63","3.38","1.67","1.13","10.4%","6.3%","4.2%",".432","2.75",".474","32.4%","336","117","124","14.63","5.04","9.59","5.27","4.63","18076","664180"
"Eric Skoglund","KCR","6.30","2.44","2.58","1.54","16.7%","6.5%","10.2%",".246","1.21",".261","67.4%","118","121","115","5.14","5.06","0.08","4.86","4.68","16155","607215"
"Chad Bettis","COL","5.98","3.52","1.70","1.35","15.4%","9.1%","6.4%",".260","1.40",".280","68.3%","109","119","117","5.01","5.07","-0.06","4.76","4.93","10587","518452"
"Tyler Webb","- - -","6.64","3.98","1.67","1.33","16.7%","10.0%","6.7%",".275","1.52",".306","61.2%","114","127","134","4.43","5.08","-0.65","5.43","4.88","14974","643778"
"Jake Faria","TBR","6.92","4.57","1.52","1.25","17.8%","11.7%","6.0%",".245","1.43",".274","68.3%","132","124","128","5.40","5.08","0.32","5.42","5.24","13699","607188"
"Matt Magill","MIN","8.89","3.65","2.43","1.75","22.5%","9.2%","13.3%",".260","1.43",".301","87.5%","88","120","110","3.81","5.08","-1.27","4.66","4.02","3950","543483"
"James Shields","CHW","6.77","3.43","1.97","1.50","17.7%","9.0%","8.7%",".242","1.31",".262","70.6%","108","118","120","4.53","5.09","-0.56","5.09","4.95","7059","448306"
"Hector Santiago","CHW","9.09","5.29","1.72","1.41","22.4%","13.0%","9.3%",".256","1.58",".308","78.0%","105","118","127","4.41","5.09","-0.68","5.38","4.71","4026","502327"
"Tommy Milone","WSN","7.86","0.34","23.00","2.39","19.5%","0.8%","18.6%",".319","1.44",".349","75.3%","142","124","110","5.81","5.10","0.71","4.46","4.11","7608","543548"
"Danny Coulombe","OAK","9.89","4.18","2.36","1.90","26.5%","11.2%","15.3%",".276","1.48",".339","78.6%","112","124","84","4.56","5.10","-0.54","3.54","3.61","13293","543056"
"Miguel Castro","BAL","5.94","5.21","1.14","0.94","15.2%","13.3%","1.9%",".234","1.45",".259","75.8%","93","116","127","3.96","5.11","-1.14","5.38","5.27","15684","612434"
"Addison Reed","MIN","7.07","2.41","2.93","1.77","18.2%","6.2%","12.0%",".290","1.43",".320","78.4%","104","121","119","4.50","5.11","-0.61","5.03","4.32","10586","592665"
"Francisco Liriano","DET","7.41","4.92","1.51","1.28","18.8%","12.5%","6.3%",".250","1.50",".285","67.8%","105","118","111","4.58","5.11","-0.53","4.71","5.04","3201","434538"
"Thomas Pannone","TOR","6.07","3.14","1.93","1.47","16.0%","8.3%","7.7%",".226","1.21",".234","76.9%","97","120","131","4.19","5.11","-0.93","5.57","5.14","17281","623381"
"Dan Straily","MIA","7.28","3.83","1.90","1.47","19.1%","10.0%","9.1%",".233","1.30",".256","75.4%","108","130","123","4.12","5.11","-0.99","4.99","4.92","9460","573185"
"Chasen Shreve","- - -","10.59","4.61","2.30","1.88","26.4%","11.5%","14.9%",".256","1.52",".313","80.8%","94","121","102","3.93","5.12","-1.19","4.25","3.81","10855","592741"
"Mike Zagurski","MIL","18.00","18.00","1.00","0.00","20.0%","20.0%","0.0%",".625","7.00",".833","0.0%","1559","127","168","63.00","5.16","57.84","6.81","5.35","9683","489448"
"Joey Krehbiel","ARI","0.00","6.00","0.00","0.00","0.0%","16.7%","-16.7%",".100","1.00",".100","100.0%","0","130","195","0.00","5.16","-5.16","7.91","8.37","13707","607216"
"Jaime Garcia","- - -","8.01","4.83","1.66","1.43","19.8%","11.9%","7.9%",".255","1.54",".292","65.0%","136","121","119","5.82","5.16","0.66","5.03","4.90","8137","448802"
"Dylan Bundy","BAL","9.65","2.83","3.41","2.15","24.5%","7.2%","17.3%",".272","1.41",".316","69.3%","128","117","101","5.45","5.17","0.28","4.28","3.94","12917","605164"
"Felix Hernandez","SEA","7.23","3.41","2.12","1.56","18.2%","8.6%","9.6%",".259","1.40",".286","64.0%","135","124","110","5.55","5.18","0.37","4.65","4.63","4772","433587"
"AJ Ramos","NYM","10.07","6.86","1.47","1.37","25.0%","17.0%","8.0%",".233","1.63",".292","64.7%","168","130","133","6.41","5.19","1.21","5.39","4.93","8350","573109"
"Matt Belisle","- - -","6.55","2.88","2.27","1.57","15.4%","6.8%","8.6%",".331","1.75",".368","56.8%","182","123","112","7.86","5.20","2.66","4.76","4.35","1837","279571"
"Luke Farrell","CHC","11.20","4.60","2.44","2.01","27.7%","11.3%","16.3%",".242","1.47",".295","67.2%","130","130","108","5.17","5.20","-0.03","4.41","3.80","15101","608652"
"Jackson Stephens","CIN","7.75","3.52","2.20","1.64","18.0%","8.2%","9.8%",".303","1.70",".344","65.3%","119","125","113","4.93","5.22","-0.29","4.57","4.33","14420","623451"
"Chase Anderson","MIL","7.29","3.25","2.25","1.71","19.9%","8.9%","11.0%",".226","1.19",".239","81.0%","97","129","118","3.93","5.22","-1.29","4.79","4.68","6895","502624"
"Jon Edwards","CLE","10.38","4.15","2.50","2.08","27.0%","10.8%","16.2%",".182","1.15",".190","83.3%","71","124","93","3.12","5.24","-2.12","3.95","3.61","1483","457754"
"Matt Moore","TEX","7.59","3.62","2.10","1.68","18.3%","8.7%","9.6%",".301","1.66",".341","62.4%","146","119","119","6.79","5.25","1.55","5.06","4.63","1890","519043"
"Tyler Mahle","CIN","8.84","4.26","2.08","1.77","21.7%","10.5%","11.2%",".277","1.59",".323","75.2%","121","126","110","4.98","5.25","-0.27","4.45","4.57","16358","641816"
"Doug Fister","TEX","5.45","2.59","2.11","1.50","13.8%","6.6%","7.3%",".277","1.39",".291","70.2%","97","119","108","4.50","5.25","-0.75","4.56","4.68","9425","450729"
"Ryan Cook","SEA","12.18","3.71","3.29","2.12","30.3%","9.2%","21.1%",".227","1.29",".282","77.3%","129","126","82","5.29","5.28","0.02","3.48","2.97","8855","475857"
"Yefry Ramirez","BAL","8.54","4.96","1.72","1.52","21.1%","12.2%","8.8%",".252","1.53",".293","67.7%","139","120","124","5.92","5.29","0.64","5.25","4.90","15655","606162"
"Matt Bush","TEX","7.43","5.48","1.36","1.17","17.6%","13.0%","4.6%",".250","1.61",".286","74.7%","101","120","124","4.70","5.29","-0.60","5.25","4.95","1246","456713"
"Elieser Hernandez","MIA","6.17","3.70","1.67","1.51","15.8%","9.5%","6.3%",".267","1.45",".286","72.3%","137","135","142","5.21","5.29","-0.08","5.76","5.28","16933","622694"
"Harrison Musgrave","COL","6.45","4.43","1.45","1.41","17.3%","11.9%","5.4%",".222","1.30",".236","73.2%","101","124","129","4.63","5.31","-0.68","5.23","4.97","16532","643466"
"Andrew Cashner","BAL","5.82","3.82","1.52","1.47","14.5%","9.5%","5.0%",".289","1.58",".311","70.5%","124","121","122","5.29","5.32","-0.03","5.19","5.32","8782","488768"
"Ben Taylor","CLE","12.00","1.50","8.00","3.00","32.0%","4.0%","28.0%",".250","1.17",".286","71.4%","137","126","63","6.00","5.33","0.67","2.65","2.30","18114","664701"
"Derek Law","SFG","8.10","5.40","1.50","1.35","18.2%","12.1%","6.1%",".281","1.80",".326","54.1%","191","138","138","7.43","5.34","2.09","5.62","4.87","13133","571882"
"Chris Volstad","CHW","5.51","2.28","2.42","1.71","13.5%","5.6%","7.9%",".325","1.63",".346","66.8%","149","125","105","6.27","5.36","0.92","4.46","4.13","9901","458690"
"Williams Jerez","LAA","9.00","4.80","1.88","1.80","21.1%","11.3%","9.9%",".270","1.67",".311","52.9%","141","125","102","6.00","5.36","0.64","4.30","4.35","14338","605301"
"Tyler Duffey","MIN","6.84","1.44","4.75","2.16","17.8%","3.7%","14.0%",".255","1.20",".260","39.8%","167","126","101","7.20","5.36","1.84","4.29","3.99","13758","608648"
"Yohander Mendez","TEX","5.86","4.88","1.20","1.30","14.9%","12.4%","2.5%",".264","1.55",".286","66.8%","119","122","138","5.53","5.37","0.16","5.87","5.69","14391","622795"
"Andrew Kittredge","TBR","7.04","3.99","1.76","1.64","16.6%","9.4%","7.2%",".331","1.85",".373","61.1%","189","132","104","7.75","5.38","2.37","4.43","4.43","12828","552640"
"Burch Smith","KCR","8.88","4.62","1.93","1.73","21.5%","11.2%","10.3%",".287","1.67",".338","65.5%","159","129","114","6.92","5.38","1.54","4.85","4.43","12784","572143"
"Clay Holmes","PIT","7.18","7.86","0.91","0.68","16.3%","17.8%","-1.6%",".288","2.01",".346","65.1%","172","134","137","6.84","5.40","1.43","5.54","5.82","13649","605280"
"Jaime Schultz","TBR","10.38","5.04","2.06","1.78","28.0%","13.6%","14.4%",".171","1.15",".188","64.2%","137","132","118","5.64","5.40","0.24","5.01","4.09","15066","621289"
"Yovani Gallardo","- - -","5.53","4.48","1.23","1.34","13.7%","11.1%","2.6%",".287","1.63",".309","64.5%","139","123","125","6.39","5.42","0.97","5.29","5.55","8173","451596"
"Sean Gilmartin","BAL","5.00","3.67","1.36","1.33","13.3%","9.7%","3.5%",".230","1.26",".235","88.8%","70","123","127","3.00","5.42","-2.42","5.39","5.11","12781","543219"
"Zac Curtis","- - -","9.92","10.47","0.95","0.55","22.8%","24.1%","-1.3%",".203","1.90",".275","71.9%","110","126","154","4.96","5.43","-0.47","6.35","6.33","16684","657205"
"Drew Pomeranz","BOS","8.03","5.35","1.50","1.46","19.2%","12.8%","6.4%",".294","1.77",".344","69.4%","136","129","125","6.08","5.43","0.65","5.31","5.10","11426","519141"
"Marco Estrada","TOR","6.45","3.13","2.06","1.82","16.4%","8.0%","8.5%",".270","1.43",".284","69.7%","131","127","136","5.64","5.44","0.20","5.79","5.45","1118","462136"
"Tyler Bashlor","NYM","7.03","3.38","2.08","1.69","18.5%","8.9%","9.6%",".217","1.19",".225","76.7%","111","137","138","4.22","5.44","-1.22","5.58","4.70","15203","641341"
"Jeff Samardzija","SFG","6.04","5.24","1.15","1.21","14.5%","12.6%","1.9%",".263","1.63",".287","64.6%","160","141","152","6.25","5.44","0.80","6.18","5.96","3254","502188"
"Joe Biagini","TOR","6.63","3.00","2.21","1.75","16.2%","7.3%","8.8%",".322","1.67",".355","71.4%","139","128","111","6.00","5.47","0.53","4.70","4.41","13194","607352"
"Jose Ruiz","CHW","12.46","6.23","2.00","2.08","28.6%","14.3%","14.3%",".278","1.85",".364","90.9%","99","127","94","4.15","5.47","-1.31","3.99","3.94","14552","614179"
