"Name","Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA","playerid","mlbamid"
"Joe Jacques","BOS","6.75","3.38","2.00","0.68","16.4%","8.2%","8.2%",".302","1.58",".357","68.6%","113","105","113","5.06","4.53","0.53","4.86","4.12","25178","682175"
"Taijuan Walker","PHI","7.19","3.70","1.94","1.04","18.8%","9.7%","9.1%",".237","1.31",".272","71.4%","99","102","110","4.38","4.53","-0.16","4.83","4.97","11836","592836"
"Brayan Bello","BOS","7.57","2.58","2.93","1.38","19.8%","6.7%","13.0%",".267","1.34",".306","76.2%","95","105","94","4.24","4.54","-0.29","4.02","4.18","23920","678394"
"Randy Wynne","CIN","0.00","3.86","0.00","0.00","0.0%","9.1%","-9.1%",".300","1.71",".300","75.0%","84","99","152","3.86","4.54","-0.68","6.67","7.25","25804","691094"
"Richard Lovelady","OAK","9.26","3.86","2.40","1.16","25.0%","10.4%","14.6%",".181","1.07",".214","63.0%","112","110","107","4.63","4.54","0.09","4.57","3.99","19337","663992"
"Angel Zerpa","KCR","7.59","1.69","4.50","1.48","19.8%","4.4%","15.4%",".271","1.27",".307","70.5%","110","106","94","4.85","4.54","0.31","4.04","3.81","22717","672582"
"Jose A. Ferrer","WSN","6.62","3.44","1.92","1.06","17.6%","9.2%","8.5%",".289","1.47",".333","70.5%","115","104","93","5.03","4.55","0.48","4.09","4.16","24017","678606"
"Jonathan Hernandez","TEX","9.66","4.26","2.27","1.14","23.1%","10.2%","12.9%",".273","1.58",".344","70.2%","128","105","108","5.40","4.55","0.85","4.63","4.10","17464","642546"
"Drew Smith","NYM","9.59","4.63","2.07","1.12","24.6%","11.9%","12.7%",".238","1.40",".301","71.4%","98","105","119","4.15","4.55","-0.40","5.22","4.42","17755","622098"
"Dallas Keuchel","MIN","5.97","4.30","1.39","0.72","14.5%","10.5%","4.1%",".296","1.67",".339","65.8%","138","106","113","5.97","4.56","1.42","4.84","5.10","9434","572971"
"Jonathan Loaisiga","NYY","3.06","0.51","6.00","1.02","8.7%","1.4%","7.2%",".212","0.85",".207","70.4%","72","104","118","3.06","4.56","-1.50","5.05","4.70","19753","642528"
"Cristian Javier","HOU","8.83","3.44","2.56","1.39","23.1%","9.0%","14.1%",".231","1.27",".272","71.8%","107","107","120","4.56","4.58","-0.02","5.16","4.76","17606","664299"
"Zach Davies","ARI","7.87","4.26","1.85","1.09","19.1%","10.3%","8.8%",".292","1.66",".346","57.6%","159","108","109","7.00","4.58","2.42","4.79","5.00","13183","605200"
"Kyle Finnegan","WSN","8.18","3.12","2.63","1.43","21.9%","8.3%","13.5%",".251","1.30",".291","76.7%","86","104","91","3.76","4.58","-0.82","4.00","3.99","15009","640448"
"Yency Almonte","LAD","9.19","4.50","2.04","1.13","23.6%","11.5%","12.0%",".239","1.40",".296","65.5%","116","102","104","5.06","4.59","0.47","4.55","4.30","15068","622075"
"Adrian Morejon","SDP","8.00","5.00","1.60","1.00","18.2%","11.4%","6.8%",".359","2.11",".433","68.2%","167","106","114","7.00","4.59","2.41","4.98","5.01","20039","670970"
"Andre Pallante","STL","5.69","3.97","1.43","0.79","14.2%","9.9%","4.3%",".283","1.56",".318","71.6%","111","107","91","4.76","4.59","0.17","4.01","3.48","26108","669467"
"Ryne Stanek","HOU","9.06","3.73","2.43","1.42","23.9%","9.9%","14.1%",".220","1.24",".258","75.8%","96","108","118","4.09","4.60","-0.51","5.06","4.30","15947","592773"
"Jose Cuas","- - -","9.78","4.82","2.03","1.10","24.3%","12.0%","12.3%",".252","1.50",".322","80.0%","91","107","104","3.99","4.60","-0.61","4.48","4.24","17701","621016"
"Brandon Walter","BOS","6.26","2.74","2.29","1.17","15.1%","6.6%","8.5%",".327","1.70",".367","64.2%","140","107","123","6.26","4.60","1.66","5.28","4.74","26056","687888"
"Jose Cisnero","DET","10.62","3.79","2.80","1.52","26.2%","9.4%","16.9%",".266","1.48",".338","68.4%","124","107","98","5.31","4.60","0.71","4.20","3.73","6399","542585"
"German Marquez","COL","7.65","1.35","5.67","1.80","21.3%","3.8%","17.5%",".247","1.10",".268","67.1%","100","100","80","4.95","4.61","0.34","3.49","3.86","15038","608566"
"Jameson Taillon","CHC","8.16","2.39","3.41","1.57","21.4%","6.3%","15.1%",".256","1.28",".292","64.6%","113","107","102","4.84","4.61","0.23","4.49","4.34","11674","592791"
"Shintaro Fujinami","- - -","9.46","5.13","1.84","1.03","23.2%","12.6%","10.6%",".239","1.49",".300","53.4%","173","110","118","7.18","4.61","2.57","5.05","4.60","31839","660261"
"Buck Farmer","CIN","8.40","3.48","2.41","1.32","22.7%","9.4%","13.3%",".210","1.16",".241","72.8%","92","100","112","4.20","4.62","-0.42","4.89","4.28","14814","571656"
"Derek Law","CIN","7.36","4.25","1.73","0.98","18.8%","10.8%","7.9%",".237","1.38",".275","77.9%","79","100","114","3.60","4.62","-1.02","4.97","4.82","13133","571882"
"Kirby Yates","ATL","11.93","5.52","2.16","1.34","31.5%","14.6%","16.9%",".165","1.19",".211","85.4%","75","108","99","3.28","4.63","-1.35","4.34","3.90","9073","489446"
"Brandon Williamson","CIN","7.54","3.00","2.51","1.38","20.0%","7.9%","12.0%",".247","1.28",".278","70.2%","97","101","108","4.46","4.63","-0.17","4.72","4.72","25463","682227"
"Eduardo Salazar","CIN","3.65","3.65","1.00","0.00","8.2%","8.2%","0.0%",".308","1.70",".340","56.0%","175","101","149","8.03","4.63","3.39","6.51","5.52","23135","674285"
"Yohan Ramirez","- - -","8.22","3.99","2.06","0.70","19.9%","9.7%","10.2%",".264","1.46",".327","73.2%","96","106","107","4.23","4.64","-0.41","4.66","4.05","19444","670990"
"Brett Kennedy","CIN","4.50","3.50","1.29","0.50","10.8%","8.4%","2.4%",".260","1.44",".286","58.0%","142","101","144","6.50","4.64","1.86","6.31","5.78","17877","664028"
"Brandon Hughes","CHC","11.20","5.27","2.13","1.32","27.0%","12.7%","14.3%",".259","1.61",".343","59.4%","169","108","99","7.24","4.65","2.60","4.32","4.12","23460","676714"
"Domingo German","NYY","9.44","2.82","3.35","1.66","25.7%","7.7%","18.0%",".205","1.08",".233","65.3%","108","107","94","4.56","4.65","-0.10","4.04","3.96","17149","593334"
"Brenan Hanifee","DET","5.40","0.00","3.00","1.80","13.0%","0.0%","13.0%",".348","1.60",".368","75.8%","126","109","102","5.40","4.66","0.74","4.37","3.96","22304","669724"
"Anthony Bass","TOR","8.55","4.05","2.11","1.35","21.6%","10.2%","11.4%",".241","1.40",".281","67.2%","116","107","108","4.95","4.66","0.29","4.61","4.40","7982","542914"
"Grant Anderson","TEX","7.57","3.53","2.14","1.26","19.5%","9.1%","10.4%",".273","1.46",".317","71.7%","120","108","109","5.05","4.66","0.39","4.69","4.43","20546","681982"
"Andrew Heaney","TEX","9.22","3.67","2.52","1.40","23.6%","9.4%","14.2%",".250","1.38",".302","76.9%","98","108","107","4.15","4.66","-0.51","4.58","4.40","15423","571760"
"J.P. France","HOU","6.67","3.10","2.15","1.25","17.4%","8.1%","9.3%",".259","1.36",".289","76.7%","90","109","112","3.83","4.66","-0.83","4.80","4.96","21212","641585"
"Luis Frias","ARI","7.55","4.94","1.53","0.87","18.7%","12.2%","6.5%",".250","1.52",".297","78.1%","92","111","123","4.06","4.67","-0.61","5.39","5.01","21997","666818"
"Yunior Marte","PHI","8.69","3.89","2.24","1.37","20.9%","9.3%","11.5%",".287","1.63",".342","67.1%","113","105","98","5.03","4.68","0.36","4.29","4.19","14416","628708"
"James Paxton","BOS","9.47","3.09","3.06","1.69","24.6%","8.0%","16.5%",".247","1.31",".292","74.9%","101","109","93","4.50","4.68","-0.18","3.98","4.11","11828","572020"
"Jeff Lindgren","MIA","1.29","5.14","0.25","0.00","3.6%","14.3%","-10.7%",".167","1.14",".174","50.0%","116","107","177","5.14","4.68","0.46","7.75","8.12","25830","689167"
"Cody Bradford","TEX","8.20","1.93","4.25","1.77","21.8%","5.1%","16.7%",".253","1.21",".283","67.2%","126","109","103","5.30","4.68","0.62","4.43","4.14","27597","674003"
"Julio Urias","LAD","8.97","1.84","4.88","1.84","24.3%","5.0%","19.3%",".248","1.16",".283","74.7%","106","104","94","4.60","4.69","-0.08","4.13","3.90","14765","628711"
"Ron Marinaccio","NYY","10.65","5.13","2.07","1.14","27.3%","13.2%","14.1%",".205","1.31",".266","74.3%","94","107","112","3.99","4.69","-0.70","4.79","4.15","23488","676760"
"Wade Miley","MIL","5.91","2.84","2.08","1.20","16.1%","7.8%","8.4%",".220","1.14",".234","81.6%","72","107","111","3.14","4.69","-1.55","4.85","5.04","8779","489119"
"Dylan Covey","- - -","6.28","3.56","1.76","1.05","15.7%","8.9%","6.8%",".279","1.51",".314","75.0%","85","105","101","3.77","4.70","-0.93","4.42","4.45","14825","592229"
"Jordan Wicks","CHC","6.23","2.86","2.18","1.30","16.3%","7.5%","8.8%",".243","1.27",".262","73.0%","103","109","98","4.41","4.70","-0.28","4.30","4.83","30094","696136"
"Tanner Banks","CHW","7.52","2.36","3.19","1.48","20.0%","6.3%","13.7%",".251","1.23",".282","72.3%","103","107","110","4.43","4.70","-0.27","4.71","4.23","16990","621383"
"Joely Rodriguez","BOS","11.45","4.91","2.33","1.64","27.5%","11.8%","15.7%",".289","1.73",".379","61.7%","147","110","79","6.55","4.71","1.84","3.40","3.79","11487","570257"
"Trevor May","OAK","7.71","5.59","1.38","0.77","19.5%","14.1%","5.4%",".202","1.37",".240","74.9%","79","114","133","3.28","4.71","-1.43","5.69","5.30","6398","543507"
"Jhony Brito","NYY","7.17","2.79","2.57","1.39","19.4%","7.5%","11.8%",".241","1.22",".268","71.0%","101","109","109","4.28","4.74","-0.45","4.66","4.51","25386","666745"
"Sam Long","OAK","6.40","4.20","1.52","1.00","16.1%","10.6%","5.5%",".277","1.56",".314","65.6%","136","115","126","5.60","4.74","0.86","5.39","5.11","25379","669674"
"Zack Greinke","KCR","6.13","1.45","4.22","1.58","16.4%","3.9%","12.5%",".279","1.27",".300","68.7%","115","111","103","5.06","4.74","0.31","4.42","4.57","1943","425844"
"Adrian Martinez","OAK","7.69","3.11","2.47","1.31","19.5%","7.9%","11.6%",".272","1.42",".315","72.4%","115","115","109","4.75","4.75","0.00","4.66","4.35","21023","661309"
"Caleb Kilian","CHC","8.44","3.38","2.50","0.00","15.2%","6.1%","9.1%",".481","2.81",".591","47.4%","393","110","130","16.88","4.76","12.12","5.69","4.32","26213","668873"
"Drey Jameson","ARI","8.19","3.98","2.06","1.33","21.3%","10.3%","10.9%",".258","1.43",".304","87.0%","75","112","107","3.32","4.76","-1.44","4.71","4.48","26260","686753"
"Hunter Stratton","PIT","7.50","2.25","3.33","1.50","21.3%","6.4%","14.9%",".209","1.00",".226","98.0%","51","109","91","2.25","4.76","-2.51","3.97","3.73","23455","676702"
"Oliver Ortega","MIN","8.59","4.30","2.00","1.23","22.2%","11.1%","11.1%",".200","1.23",".231","74.1%","100","111","128","4.30","4.76","-0.46","5.46","4.63","21025","661383"
"Steven Cruz","KCR","10.66","7.82","1.36","0.71","24.2%","17.7%","6.5%",".220","1.74",".294","74.1%","113","111","142","4.97","4.76","0.22","6.08","5.42","23165","674444"
"Luis Medina","OAK","8.70","4.68","1.86","1.15","21.4%","11.5%","9.9%",".253","1.51",".306","65.4%","131","115","111","5.42","4.76","0.66","4.77","4.80","21649","665622"
"Scott McGough","ARI","11.00","3.84","2.87","1.79","28.6%","10.0%","18.6%",".223","1.28",".272","71.8%","107","113","80","4.73","4.76","-0.03","3.51","3.49","12056","543518"
"Josh Taylor","KCR","13.25","4.58","2.89","2.04","31.3%","10.8%","20.5%",".297","1.75",".409","55.1%","185","112","78","8.15","4.78","3.37","3.34","3.38","17359","657031"
"Cal Quantrill","CLE","5.24","3.16","1.66","0.99","13.1%","7.9%","5.2%",".276","1.46",".300","68.3%","124","113","127","5.24","4.79","0.45","5.43","5.50","19312","615698"
"Taj Bradley","TBR","11.09","3.35","3.31","1.98","28.0%","8.5%","19.6%",".252","1.39",".310","67.7%","136","115","89","5.59","4.79","0.80","3.83","3.82","22543","671737"
"Andrew Bellatti","PHI","9.12","4.38","2.08","1.46","22.1%","10.6%","11.5%",".248","1.50",".292","70.1%","115","108","113","5.11","4.80","0.31","4.97","4.47","10657","571479"
"Colin Selby","PIT","11.25","5.63","2.00","1.50","26.3%","13.2%","13.2%",".293","1.83",".385","52.1%","202","110","90","9.00","4.80","4.20","3.94","4.25","24986","681882"
"Matt Manning","DET","5.77","2.42","2.38","1.27","15.8%","6.6%","9.2%",".207","1.04",".214","69.4%","83","112","124","3.58","4.81","-1.23","5.33","5.13","20369","666159"
"John Curtiss","NYM","7.32","3.66","2.00","1.37","19.8%","9.9%","9.9%",".233","1.27",".259","72.1%","108","111","113","4.58","4.83","-0.26","4.95","4.60","16128","595928"
"Reed Garrett","- - -","7.32","3.20","2.29","1.37","18.4%","8.0%","10.3%",".278","1.47",".317","62.0%","152","111","102","6.41","4.83","1.58","4.45","4.36","16866","657585"
"Seranthony Dominguez","PHI","8.64","3.96","2.18","1.26","21.4%","9.8%","11.6%",".245","1.40",".291","77.0%","85","108","112","3.78","4.84","-1.06","4.90","4.34","19249","622554"
"Garrett Cleavinger","TBR","10.50","4.50","2.33","1.50","29.2%","12.5%","16.7%",".146","1.00",".160","78.4%","73","116","101","3.00","4.84","-1.84","4.33","3.85","17897","664076"
"Michael Rucker","CHC","8.93","4.24","2.11","1.34","22.7%","10.8%","11.9%",".253","1.44",".306","74.1%","114","112","96","4.91","4.84","0.07","4.22","4.12","19454","621074"
"Emmet Sheehan","LAD","9.55","3.88","2.46","1.64","25.8%","10.5%","15.3%",".208","1.19",".240","69.4%","113","108","109","4.92","4.85","0.08","4.78","4.41","29839","686218"
"Tyler Kinley","COL","9.37","3.31","2.83","1.65","22.4%","7.9%","14.5%",".304","1.65",".367","71.4%","122","105","121","6.06","4.85","1.21","5.29","4.48","18297","641755"
"Alex Faedo","DET","8.07","2.78","2.90","1.67","22.1%","7.6%","14.5%",".199","1.05",".211","65.1%","104","113","107","4.45","4.85","-0.39","4.58","4.42","19874","656412"
"Nate Pearson","TOR","9.07","3.80","2.39","1.48","23.6%","9.9%","13.7%",".224","1.27",".261","67.8%","114","112","118","4.85","4.85","0.00","5.04","4.28","20160","663878"
"Calvin Faucher","TBR","8.77","4.21","2.08","1.40","20.8%","10.0%","10.8%",".290","1.68",".346","62.5%","170","117","104","7.01","4.85","2.16","4.44","4.38","20116","676534"
"Carson Fulmer","LAA","5.40","3.60","1.50","0.90","15.4%","10.3%","5.1%",".176","1.00",".185","83.3%","62","112","118","2.70","4.86","-2.16","5.04","5.02","18311","608334"
"Lucas Luetge","ATL","9.22","4.61","2.00","1.32","21.5%","10.8%","10.8%",".298","1.76",".366","63.1%","165","113","104","7.24","4.86","2.38","4.54","4.39","8337","476595"
"Rich Hill","- - -","7.93","3.57","2.22","1.41","19.5%","8.8%","10.8%",".277","1.52",".321","66.7%","124","112","109","5.41","4.87","0.54","4.77","4.80","4806","448179"
"Bryan Hudson","LAD","7.27","4.15","1.75","1.04","15.9%","9.1%","6.8%",".308","1.85",".355","64.1%","167","108","112","7.27","4.87","2.40","4.90","4.46","19924","663542"
"Denyi Reyes","NYM","7.78","3.66","2.13","1.37","18.9%","8.9%","10.0%",".309","1.68",".361","57.0%","184","112","108","7.78","4.88","2.90","4.75","4.72","20526","660593"
"Kendall Graveman","- - -","8.95","4.88","1.83","1.22","23.4%","12.8%","10.6%",".212","1.31",".253","81.9%","73","112","112","3.12","4.88","-1.76","4.81","4.53","15514","608665"
"Tommy Henry","ARI","6.47","3.54","1.83","1.21","16.8%","9.2%","7.6%",".251","1.36",".278","76.7%","94","115","123","4.15","4.88","-0.74","5.40","5.29","26285","674072"
"MacKenzie Gore","WSN","9.97","3.76","2.65","1.78","25.9%","9.8%","16.2%",".256","1.40",".309","78.5%","101","111","94","4.42","4.89","-0.47","4.11","4.21","22201","669022"
"Eduardo Escobar","LAA","0.00","2.45","0.00","0.00","0.0%","6.3%","-6.3%",".143","0.82",".143","50.0%","57","113","156","2.45","4.89","-2.44","6.70","5.79","6153","500871"
"Brock Burke","TEX","7.84","1.36","5.78","1.96","20.8%","3.6%","17.2%",".268","1.22",".293","75.7%","104","113","96","4.37","4.90","-0.52","4.12","3.76","17968","656271"
"Colin Rea","MIL","7.94","2.74","2.89","1.66","21.3%","7.4%","13.9%",".232","1.19",".254","72.6%","105","112","98","4.55","4.90","-0.35","4.30","4.37","12317","607067"
"Jordan Weems","WSN","9.88","4.61","2.14","1.48","25.9%","12.1%","13.8%",".189","1.21",".220","78.0%","83","112","106","3.62","4.90","-1.28","4.64","4.16","13190","607179"
"Andre Jackson","- - -","8.36","3.23","2.59","1.61","22.2%","8.6%","13.6%",".223","1.21",".248","69.3%","113","111","102","4.99","4.90","0.09","4.46","4.30","21298","656578"
"Easton Lucas","OAK","9.45","5.40","1.75","1.35","20.0%","11.4%","8.6%",".323","2.10",".391","63.5%","196","119","121","8.10","4.91","3.19","5.19","4.75","26058","687922"
"Hyun-Jin Ryu","TOR","6.58","2.42","2.71","1.56","17.0%","6.3%","10.7%",".254","1.29",".272","77.6%","81","113","103","3.46","4.91","-1.45","4.41","4.69","14444","547943"
"Mitch White","TOR","9.24","4.97","1.86","1.42","21.7%","11.7%","10.0%",".283","1.74",".342","57.3%","167","113","140","7.11","4.91","2.19","5.99","5.10","19225","669952"
"Tyler Anderson","LAA","7.60","4.09","1.86","1.28","18.9%","10.2%","8.7%",".262","1.49",".301","67.2%","125","113","129","5.43","4.92","0.50","5.52","5.23","12880","542881"
"Dany Jimenez","OAK","8.10","5.40","1.50","1.16","22.3%","14.9%","7.4%",".138","1.07",".143","76.9%","84","119","129","3.47","4.93","-1.46","5.52","5.20","21170","666204"
"Drew VerHagen","STL","8.85","3.84","2.31","1.33","22.4%","9.7%","12.7%",".223","1.28",".262","76.6%","93","115","116","3.98","4.93","-0.94","5.07","4.24","13424","572403"
"Julio Teheran","MIL","6.28","1.63","3.85","1.63","17.4%","4.5%","12.8%",".251","1.13",".264","73.4%","101","112","107","4.40","4.93","-0.53","4.67","4.58","6797","527054"
"Josiah Gray","WSN","8.09","4.53","1.79","1.25","20.5%","11.5%","9.0%",".250","1.46",".293","80.4%","89","112","117","3.91","4.93","-1.03","5.12","5.08","24580","680686"
"James Naile","STL","4.11","5.28","0.78","0.59","8.8%","11.3%","-2.5%",".380","2.35",".413","49.1%","206","115","121","8.80","4.95","3.85","5.29","5.43","18186","664942"
"Nick Sandlin","CLE","9.90","3.60","2.75","1.80","27.6%","10.0%","17.6%",".178","1.03",".193","76.3%","89","117","96","3.75","4.96","-1.21","4.12","3.69","20517","680704"
"Drew Smyly","CHC","8.92","3.54","2.52","1.64","22.5%","8.9%","13.6%",".261","1.43",".305","69.5%","116","115","107","5.00","4.96","0.04","4.71","4.48","11760","592767"
"Chase Silseth","LAA","9.63","4.47","2.15","1.55","25.3%","11.8%","13.6%",".212","1.28",".250","76.2%","91","114","93","3.96","4.96","-1.00","3.98","4.29","30074","681217"
"Tylor Megill","NYM","7.48","4.13","1.81","1.28","18.5%","10.2%","8.3%",".280","1.58",".324","71.7%","111","114","112","4.70","4.96","-0.26","4.92","5.07","21318","656731"
"Anthony Veneziano","KCR","3.86","7.71","0.50","0.00","8.3%","16.7%","-8.3%",".200","1.71",".222","50.0%","0","116","199","0.00","4.97","-4.97","8.51","7.70","27453","685107"
"James Karinchak","CLE","12.00","6.46","1.86","1.38","30.4%","16.4%","14.0%",".171","1.33",".220","79.4%","76","118","116","3.23","4.97","-1.74","4.97","4.36","20151","675916"
"Darius Vines","ATL","6.20","3.10","2.00","1.33","16.7%","8.3%","8.3%",".197","1.08",".203","69.1%","91","116","127","3.98","4.98","-0.99","5.58","5.09","25928","670241"
"Joan Adon","WSN","8.36","4.18","2.00","1.39","20.0%","10.0%","10.0%",".282","1.63",".331","66.0%","148","113","112","6.45","4.98","1.47","4.92","4.89","22925","672851"
"Randy Vasquez","NYY","7.88","4.30","1.83","1.19","19.9%","10.8%","9.0%",".208","1.27",".236","88.9%","68","114","123","2.87","4.98","-2.11","5.27","4.93","24719","681190"
"Tyler Wells","BAL","8.87","2.58","3.44","1.90","24.9%","7.2%","17.7%",".192","0.99",".200","82.6%","86","117","108","3.64","4.98","-1.34","4.63","4.19","20000","669330"
"Alex Young","CIN","8.39","3.35","2.50","1.68","21.2%","8.5%","12.7%",".247","1.36",".277","78.3%","84","108","97","3.86","4.99","-1.13","4.26","4.09","18333","622065"
"Martin Perez","TEX","5.91","3.11","1.90","1.33","15.3%","8.1%","7.2%",".270","1.40",".293","74.3%","105","116","116","4.45","4.99","-0.54","4.96","5.08","6902","527048"
"Enmanuel De Jesus","MIA","7.11","5.68","1.25","0.00","14.7%","11.8%","2.9%",".333","2.05",".409","50.0%","257","114","144","11.37","4.99","6.38","6.30","5.29","18554","646241"
"Touki Toussaint","- - -","8.79","5.90","1.49","1.03","22.1%","14.8%","7.3%",".216","1.45",".262","71.4%","116","114","114","4.97","5.00","-0.04","4.88","5.17","16929","657053"
"Ethan Small","MIL","13.50","4.50","3.00","2.25","26.1%","8.7%","17.4%",".429","2.75",".571","62.5%","260","114","97","11.25","5.01","6.24","4.24","3.77","26364","663629"
"Tyson Miller","- - -","5.87","3.52","1.67","1.17","15.6%","9.4%","6.3%",".228","1.24",".244","69.8%","108","114","130","4.70","5.02","-0.32","5.69","5.45","19976","668338"
"Hogan Harris","OAK","8.00","4.00","2.00","1.43","19.7%","9.9%","9.9%",".265","1.51",".305","56.0%","173","121","122","7.14","5.02","2.13","5.21","4.78","21520","663687"
"Louie Varland","MIN","9.40","2.25","4.18","2.12","25.1%","6.0%","19.1%",".249","1.22",".281","79.5%","107","117","89","4.63","5.02","-0.39","3.81","3.77","27691","686973"
"Matt Carasiti","COL","5.92","4.07","1.45","1.11","14.5%","10.0%","4.5%",".286","1.60",".316","58.7%","127","109","108","6.29","5.02","1.27","4.71","4.69","13276","571539"
"Ben Heller","ATL","7.71","5.30","1.45","0.96","19.5%","13.4%","6.1%",".232","1.45",".275","76.3%","88","117","121","3.86","5.02","-1.17","5.31","5.00","15100","621294"
"Evan Justice","COL","8.59","9.82","0.88","0.00","16.7%","19.0%","-2.4%",".424","3.00",".538","69.6%","173","109","141","8.59","5.03","3.56","6.16","6.01","30008","687145"
"Bryce Jarvis","ARI","4.56","3.42","1.33","1.14","13.0%","9.8%","3.3%",".169","0.97",".162","74.5%","69","119","120","3.04","5.03","-1.99","5.27","5.40","27477","686826"
"Davis Daniel","LAA","6.57","6.57","1.00","0.73","17.3%","17.3%","0.0%",".163","1.30",".182","89.0%","51","116","140","2.19","5.04","-2.85","6.00","5.97","27582","669721"
"Erasmo Ramirez","- - -","6.41","1.94","3.31","1.64","15.7%","4.7%","10.9%",".319","1.57",".350","62.2%","152","118","109","6.41","5.05","1.37","4.73","4.43","10314","541640"
"Wandy Peralta","NYY","8.50","5.00","1.70","1.17","22.5%","13.2%","9.3%",".188","1.22",".218","85.2%","67","116","105","2.83","5.05","-2.22","4.50","4.44","14295","593974"
"Joey Krehbiel","BAL","9.00","3.60","2.50","1.80","26.3%","10.5%","15.8%",".118","0.80",".091","100.0%","43","119","111","1.80","5.06","-3.26","4.77","4.20","13707","607216"
"Prelander Berroa","SEA","16.20","16.20","1.00","0.00","37.5%","37.5%","0.0%",".000","1.80",".000","100.0%","0","123","141","0.00","5.06","-5.06","6.05","7.96","22932","672860"
"Graham Ashcraft","CIN","6.86","3.21","2.13","1.42","17.8%","8.3%","9.5%",".263","1.37",".292","74.2%","104","110","104","4.76","5.06","-0.30","4.57","4.80","27552","668933"
"Dakota Hudson","STL","4.98","3.76","1.32","1.00","12.7%","9.6%","3.1%",".280","1.50",".304","71.1%","117","118","117","4.98","5.06","-0.08","5.11","5.36","19206","641712"
"Duane Underwood Jr.","PIT","5.18","4.07","1.27","1.11","14.0%","11.0%","3.0%",".270","1.44",".292","68.2%","116","116","112","5.18","5.06","0.11","4.89","5.26","14677","621249"
"Matt Koch","COL","6.28","2.09","3.00","1.63","16.6%","5.5%","11.0%",".270","1.29",".288","71.1%","103","110","101","5.12","5.07","0.06","4.42","4.23","13420","571863"
"Ryne Nelson","ARI","6.00","2.88","2.09","1.50","15.5%","7.4%","8.1%",".278","1.42",".299","69.0%","120","120","121","5.31","5.07","0.24","5.30","5.24","26253","669194"
"Taylor Clarke","KCR","9.92","3.66","2.71","1.83","24.4%","9.0%","15.4%",".297","1.61",".364","69.0%","135","119","112","5.95","5.07","0.88","4.81","4.08","17611","664199"
"James Kaprielian","OAK","8.41","4.57","1.84","1.33","20.4%","11.1%","9.3%",".270","1.59",".320","63.8%","154","123","132","6.34","5.07","1.27","5.65","5.18","18331","621076"
"Mike Mayers","KCR","5.81","3.42","1.70","1.37","14.3%","8.4%","5.9%",".312","1.67",".341","65.1%","139","119","121","6.15","5.08","1.07","5.18","5.16","15451","594577"
"Jimmy Yacabonis","NYM","7.24","3.95","1.83","1.32","17.7%","9.7%","8.1%",".255","1.46",".286","60.4%","156","117","120","6.59","5.08","1.50","5.24","4.78","15157","642231"
"Levi Stoudt","CIN","7.84","6.97","1.13","0.87","16.4%","14.5%","1.8%",".340","2.32",".405","57.5%","209","111","128","9.58","5.09","4.49","5.60","5.77","25650","686651"
"Austin Voth","BAL","8.83","3.89","2.27","1.56","21.3%","9.4%","11.9%",".275","1.56",".324","72.0%","123","120","119","5.19","5.10","0.09","5.09","4.40","15047","608723"
"Richard Bleier","BOS","4.70","1.47","3.20","1.47","12.1%","3.8%","8.3%",".298","1.37",".311","65.8%","118","119","105","5.28","5.11","0.17","4.50","4.26","7803","542947"
"Connor Brogdon","PHI","8.07","4.03","2.00","1.55","20.5%","10.2%","10.2%",".257","1.45",".293","80.6%","91","116","117","4.03","5.15","-1.12","5.13","4.59","21205","641401"
"JP Sears","OAK","8.41","2.77","3.04","1.78","21.9%","7.2%","14.7%",".248","1.26",".278","77.3%","110","125","119","4.54","5.15","-0.61","5.10","4.62","23429","676664"
"Daniel Lynch IV","KCR","5.85","2.75","2.13","1.55","15.2%","7.2%","8.1%",".243","1.26",".252","69.9%","105","121","124","4.64","5.17","-0.52","5.33","5.24","21537","663738"
"Ty Adcock","SEA","6.32","0.00","11.00","2.30","19.0%","0.0%","19.0%",".190","0.70",".163","74.1%","86","126","85","3.45","5.17","-1.72","3.64","3.65","25651","686654"
"Brandon Pfaadt","ARI","8.81","2.44","3.62","2.06","22.3%","6.2%","16.2%",".278","1.41",".315","70.0%","130","122","102","5.72","5.18","0.54","4.46","4.28","27782","694297"
"Zack Kelly","BOS","5.79","7.71","0.75","0.00","14.0%","18.6%","-4.7%",".212","1.61",".259","76.5%","86","121","162","3.86","5.18","-1.33","6.96","6.54","20349","677161"
"Roansy Contreras","PIT","7.24","4.21","1.72","1.45","18.2%","10.6%","7.6%",".279","1.57",".315","62.6%","148","119","119","6.59","5.19","1.40","5.20","5.17","22810","672710"
"Kyle Wright","ATL","9.87","4.94","2.00","1.45","21.9%","11.0%","11.0%",".299","1.84",".368","64.8%","159","121","93","6.97","5.19","1.78","4.05","4.23","19665","657140"
"Brandon Bielak","HOU","6.98","4.05","1.72","1.35","17.6%","10.2%","7.4%",".276","1.53",".311","76.2%","90","122","114","3.83","5.19","-1.37","4.90","5.02","19866","656232"
"Ross Stripling","SFG","7.08","1.62","4.38","2.02","18.4%","4.2%","14.2%",".287","1.35",".308","72.3%","126","123","91","5.36","5.21","0.15","3.98","4.13","13273","548389"
