"Name","Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA","playerid","mlbamid"
"Drew Smyly","ATL","8.31","2.91","2.85","1.92","21.4%","7.5%","13.9%",".264","1.37",".295","77.4%","105","122","103","4.48","5.11","-0.64","4.39","4.41","11760","592767"
"J.A. Happ","- - -","7.21","2.84","2.54","1.77","18.2%","7.2%","11.0%",".285","1.48",".314","68.8%","137","122","120","5.79","5.13","0.66","5.11","4.89","7410","457918"
"Daniel Castano","MIA","5.75","3.54","1.63","1.33","14.1%","8.7%","5.4%",".265","1.48",".284","70.9%","115","123","123","4.87","5.14","-0.27","5.21","5.40","19805","641447"
"Jesse Biddle","ATL","9.28","6.75","1.38","0.84","21.6%","15.7%","5.9%",".244","1.69",".310","53.8%","198","123","124","8.44","5.14","3.30","5.24","4.97","11437","592145"
"Kris Bubic","KCR","7.89","4.08","1.93","1.52","20.5%","10.6%","9.9%",".247","1.38",".280","76.8%","98","120","107","4.43","5.14","-0.71","4.57","4.73","21455","663460"
"Eli Morgan","CLE","8.16","2.22","3.68","2.01","21.4%","5.8%","15.6%",".255","1.25",".278","70.5%","126","122","115","5.34","5.14","0.20","4.92","4.51","20203","669212"
"Junior Fernandez","STL","6.53","6.53","1.00","0.87","15.5%","15.5%","0.0%",".305","1.94",".354","72.6%","138","124","120","5.66","5.15","0.51","5.09","5.67","18496","658551"
"JT Brubaker","PIT","9.34","2.75","3.39","2.03","24.0%","7.1%","16.9%",".251","1.29",".284","72.6%","126","122","94","5.36","5.16","0.20","4.00","4.04","17578","664141"
"David Hale","PHI","7.09","3.04","2.33","1.69","18.1%","7.8%","10.3%",".283","1.46",".313","60.6%","152","119","106","6.41","5.16","1.25","4.51","4.47","9756","571735"
"Keegan Thompson","CHC","9.28","5.23","1.77","1.52","22.6%","12.8%","9.9%",".229","1.48",".267","86.3%","81","123","111","3.38","5.16","-1.78","4.72","4.68","19795","624522"
"Kyle Tyler","LAA","4.38","4.38","1.00","0.73","11.5%","11.5%","0.0%",".182","1.14",".189","82.2%","66","118","156","2.92","5.20","-2.28","6.72","5.95","22092","667725"
"Jeff Hoffman","CIN","9.74","5.55","1.76","1.48","23.6%","13.4%","10.1%",".246","1.58",".299","76.6%","103","116","117","4.56","5.20","-0.64","4.97","4.82","17432","656546"
"Jorge Lopez","BAL","8.28","4.14","2.00","1.55","20.2%","10.1%","10.1%",".290","1.63",".340","70.0%","137","114","105","6.07","5.20","0.87","4.48","4.65","14527","605347"
"Ross Stripling","TOR","8.35","2.66","3.13","2.04","21.8%","7.0%","14.8%",".248","1.27",".270","76.9%","107","122","107","4.80","5.21","-0.42","4.60","4.35","13273","548389"
"Kohl Stewart","CHC","7.24","3.95","1.83","1.32","17.2%","9.4%","7.8%",".304","1.68",".349","58.6%","127","124","115","5.27","5.22","0.05","4.87","4.83","15502","640464"
"Carlos Carrasco","NYM","8.39","3.02","2.78","2.01","21.1%","7.6%","13.5%",".269","1.43",".299","63.1%","151","125","102","6.04","5.22","0.82","4.32","4.44","6632","471911"
"Joe Jimenez","DET","11.32","6.95","1.63","1.19","27.1%","16.7%","10.5%",".204","1.52",".269","64.1%","137","123","134","5.96","5.22","0.73","5.76","4.74","15761","641729"
"Vladimir Gutierrez","CIN","6.95","3.63","1.91","1.58","17.7%","9.3%","8.5%",".258","1.41",".281","75.9%","107","117","120","4.74","5.22","-0.49","5.11","5.08","19278","661269"
"Emilio Pagan","SDP","9.81","2.56","3.83","2.27","26.2%","6.8%","19.4%",".230","1.17",".253","76.5%","122","125","115","4.83","5.22","-0.39","4.89","3.93","14771","641941"
"Dallas Keuchel","CHW","5.28","3.28","1.61","1.39","13.2%","8.2%","5.0%",".289","1.53",".307","68.2%","121","117","111","5.28","5.23","0.05","4.74","5.01","9434","572971"
"Keone Kela","SDP","10.97","2.53","4.33","2.53","27.1%","6.3%","20.8%",".244","1.31",".276","61.2%","127","125","88","5.06","5.23","-0.17","3.73","3.27","14696","605309"
"Robert Dugger","SEA","6.66","4.21","1.58","1.40","15.7%","9.9%","5.8%",".315","1.79",".353","55.6%","178","125","126","7.36","5.23","2.13","5.41","5.24","19191","667498"
"Cody Reed","TBR","6.52","5.59","1.17","0.93","16.7%","14.3%","2.4%",".229","1.45",".259","73.5%","90","127","121","3.72","5.24","-1.51","5.17","5.36","15232","642003"
"Travis Lakins Sr.","BAL","7.71","5.46","1.41","1.29","19.5%","13.8%","5.7%",".219","1.43",".247","59.3%","131","115","126","5.79","5.24","0.54","5.40","5.15","18600","664042"
"Miguel Sanchez","MIL","7.96","4.85","1.64","1.38","19.2%","11.7%","7.5%",".260","1.58",".299","77.5%","99","123","118","4.15","5.25","-1.09","5.01","4.83","20074","667376"
"Isaac Mattson","BAL","6.23","10.38","0.60","0.00","13.0%","21.7%","-8.7%",".278","2.31",".333","70.0%","141","115","207","6.23","5.25","0.98","8.91","7.60","20385","676755"
"Sam Selman","- - -","6.84","4.32","1.58","1.08","17.3%","10.9%","6.4%",".215","1.28",".239","61.0%","134","123","149","5.76","5.25","0.51","6.37","5.34","13397","572125"
"Justin Wilson","- - -","7.68","4.24","1.81","1.59","19.5%","10.7%","8.7%",".242","1.41",".268","66.5%","124","120","120","5.29","5.26","0.04","5.14","4.69","4301","458677"
"Enyel De Los Santos","- - -","12.23","4.58","2.67","2.04","27.7%","10.4%","17.3%",".285","1.73",".368","61.3%","151","122","100","6.37","5.26","1.10","4.27","3.71","18403","660853"
"Johan Oviedo","STL","7.36","5.34","1.38","1.16","17.7%","12.8%","4.9%",".249","1.57",".285","70.0%","120","126","123","4.91","5.27","-0.36","5.22","5.39","22487","670912"
"Matt Foster","CHW","9.23","3.00","3.08","2.08","23.0%","7.5%","15.5%",".270","1.44",".309","68.3%","137","118","115","6.00","5.27","0.73","4.94","4.10","19647","641582"
"Marco Gonzales","SEA","6.78","2.64","2.57","1.82","18.5%","7.2%","11.3%",".232","1.17",".239","82.2%","95","126","120","3.96","5.28","-1.32","5.16","4.94","15467","594835"
"Jacob Barnes","- - -","10.36","3.45","3.00","2.20","25.8%","8.6%","17.2%",".267","1.47",".316","69.3%","151","126","96","6.28","5.30","0.98","4.09","3.67","12323","606930"
"Justin Garza","CLE","9.10","5.65","1.61","1.57","22.7%","14.1%","8.6%",".245","1.57",".289","76.3%","111","125","112","4.71","5.30","-0.59","4.82","4.79","19784","621057"
"Wade Davis","KCR","8.02","4.01","2.00","1.69","20.0%","10.0%","10.0%",".260","1.48",".293","59.5%","150","124","122","6.75","5.30","1.45","5.22","4.62","7441","451584"
"Sean Nolin","WSN","6.75","4.39","1.54","1.35","16.3%","10.6%","5.7%",".296","1.69",".333","82.1%","104","124","131","4.39","5.31","-0.92","5.54","5.36","11341","543594"
"Chad Kuhl","PIT","8.40","4.71","1.79","1.46","21.5%","12.0%","9.5%",".245","1.43",".286","69.9%","113","125","115","4.82","5.31","-0.49","4.90","4.89","14975","641771"
"Taylor Williams","- - -","6.94","6.17","1.13","0.77","16.4%","14.5%","1.8%",".267","1.71",".314","72.8%","111","127","142","4.63","5.31","-0.68","6.01","5.57","14899","592865"
"Tyler Ivey","HOU","5.79","1.93","3.00","1.93","15.0%","5.0%","10.0%",".316","1.50",".333","53.6%","180","126","129","7.71","5.31","2.40","5.55","5.23","20237","663959"
"Nick Margevicius","SEA","9.00","5.25","1.71","1.50","20.0%","11.7%","8.3%",".250","1.67",".289","27.5%","199","128","129","8.25","5.34","2.91","5.52","4.99","20395","676606"
"Jordan Lyles","TEX","7.30","2.80","2.61","1.90","19.0%","7.3%","11.7%",".275","1.39",".299","75.1%","119","123","110","5.15","5.34","-0.19","4.73","4.70","7593","543475"
"Dauri Moreta","CIN","9.82","2.45","4.00","2.45","28.6%","7.1%","21.4%",".154","0.82",".125","100.0%","56","120","122","2.45","5.35","-2.90","5.17","4.03","21101","664294"
"Mason Thompson","- - -","8.39","5.47","1.53","1.46","19.0%","12.4%","6.6%",".305","1.91",".359","77.8%","96","125","117","4.01","5.36","-1.35","4.97","4.81","21850","666168"
"Kolby Allard","TEX","7.51","2.24","3.35","2.09","19.5%","5.8%","13.7%",".257","1.28",".270","67.8%","125","123","108","5.41","5.37","0.05","4.64","4.41","18694","663465"
"Jimmie Sherfy","- - -","7.20","2.40","3.00","1.80","19.0%","6.3%","12.7%",".211","1.07",".214","72.5%","104","130","118","4.20","5.37","-1.17","5.00","4.23","15118","642073"
"Chi Chi Gonzalez","COL","4.96","2.48","2.00","1.59","12.5%","6.3%","6.3%",".307","1.52",".321","64.1%","134","120","120","6.46","5.37","1.09","5.08","5.29","14663","592346"
"Elieser Hernandez","MIA","9.23","2.44","3.79","2.26","23.6%","6.2%","17.3%",".260","1.32",".289","85.2%","99","129","102","4.18","5.38","-1.20","4.33","4.07","16933","622694"
"Bruce Zimmermann","BAL","7.83","3.08","2.55","1.96","19.6%","7.7%","11.9%",".287","1.51",".319","78.1%","114","118","104","5.04","5.38","-0.34","4.44","4.59","20370","669145"
"Wade LeBlanc","- - -","5.33","3.12","1.71","1.47","13.1%","7.7%","5.4%",".280","1.49",".294","80.5%","105","128","135","4.41","5.39","-0.99","5.72","5.47","5221","453281"
"Shawn Morimando","MIA","7.84","4.35","1.80","1.74","16.7%","9.3%","7.4%",".367","2.23",".421","59.4%","227","129","128","9.58","5.40","4.18","5.44","4.87","13606","596049"
"Patrick Corbin","WSN","7.50","3.15","2.38","1.94","19.0%","8.0%","11.1%",".279","1.47",".305","69.4%","138","126","101","5.82","5.41","0.41","4.29","4.61","9323","571578"
"Jon Lester","- - -","5.79","3.50","1.65","1.59","14.5%","8.8%","5.7%",".279","1.51",".296","73.1%","113","128","120","4.71","5.41","-0.70","5.09","5.34","4930","452657"
"Nick Tropeano","- - -","2.25","3.38","0.67","1.13","5.9%","8.8%","-2.9%",".258","1.38",".250","83.3%","56","132","147","2.25","5.42","-3.17","6.22","6.26","12385","607374"
"Reyes Moronta","SFG","4.50","0.00","2.00","2.25","15.4%","0.0%","15.4%",".077","0.25",".000","100.0%","56","134","103","2.25","5.42","-3.17","4.38","3.93","14966","606625"
"Daniel Camarena","SDP","6.75","2.89","2.33","1.93","14.9%","6.4%","8.5%",".364","2.04",".400","43.2%","243","130","125","9.64","5.42","4.22","5.28","4.70","14467","547176"
"Matt Carpenter","STL","0.00","0.00","0.00","0.00","0.0%","0.0%","0.0%",".400","1.50",".400","100.0%","0","130","222","0.00","5.42","-5.42","9.39","8.63","8090","572761"
"Anthony Kay","TOR","10.43","4.81","2.17","1.87","25.0%","11.5%","13.5%",".281","1.66",".348","75.2%","125","127","95","5.61","5.43","0.19","4.09","4.25","20387","641743"
"Ryan Weathers","SDP","6.85","2.85","2.40","1.90","18.0%","7.5%","10.5%",".274","1.38",".293","72.6%","134","130","111","5.32","5.44","-0.12","4.71","4.70","23796","677960"
"Stefan Crichton","ARI","6.56","4.63","1.42","1.16","14.5%","10.3%","4.3%",".327","1.93",".370","60.3%","174","133","146","7.33","5.44","1.89","6.19","5.21","16058","592233"
"Zach Davies","CHC","6.93","4.56","1.52","1.52","17.1%","11.2%","5.8%",".276","1.60",".305","69.1%","139","130","119","5.78","5.45","0.33","5.03","5.36","13183","605200"
"Lewis Thorpe","MIN","3.52","4.11","0.86","1.17","9.1%","10.6%","-1.5%",".237","1.37",".235","54.9%","110","129","128","4.70","5.45","-0.76","5.48","5.96","15906","626929"
"Trent Thornton","TOR","9.55","2.94","3.25","2.20","24.1%","7.4%","16.7%",".276","1.43",".318","71.7%","106","128","98","4.78","5.46","-0.68","4.18","3.77","17948","663423"
"Zack Britton","NYY","7.85","6.87","1.14","0.98","19.5%","17.1%","2.4%",".258","1.69",".313","62.9%","139","126","117","5.89","5.46","0.43","5.01","5.08","3240","502154"
"Kyle Cody","TEX","11.12","1.59","7.00","2.38","25.5%","3.6%","21.8%",".320","1.59",".394","59.5%","183","125","91","7.94","5.46","2.48","3.89","3.12","19686","621129"
"Paul Blackburn","OAK","6.10","2.35","2.60","1.88","14.9%","5.7%","9.1%",".319","1.62",".341","72.0%","142","131","106","5.87","5.47","0.40","4.55","4.71","14739","621112"
"Jesus Luzardo","- - -","9.25","4.53","2.04","1.89","22.4%","11.0%","11.4%",".275","1.62",".322","65.4%","158","131","114","6.61","5.48","1.13","4.84","4.72","19959","666200"
"Daniel Zamora","SEA","6.23","2.08","3.00","2.08","16.7%","5.6%","11.1%",".294","1.38",".308","43.5%","150","131","105","6.23","5.48","0.75","4.51","4.25","17811","623354"
"Griffin Canning","LAA","8.90","4.02","2.21","2.01","22.4%","10.1%","12.3%",".262","1.48",".297","71.2%","127","125","110","5.60","5.48","0.12","4.72","4.66","19867","656288"
"Kent Emanuel","HOU","6.62","2.04","3.25","2.04","19.1%","5.9%","13.2%",".190","0.91",".174","100.0%","59","130","99","2.55","5.49","-2.94","4.25","3.98","15849","592288"
"Trevor Stephan","CLE","10.66","4.41","2.42","2.13","26.6%","11.0%","15.6%",".234","1.41",".272","84.5%","104","130","106","4.41","5.49","-1.09","4.56","3.96","19932","663986"
"Brandon Workman","- - -","8.04","6.75","1.19","1.29","18.4%","15.4%","2.9%",".313","2.04",".372","72.0%","123","128","123","5.46","5.49","-0.03","5.27","5.42","11428","519443"
"Bryse Wilson","- - -","5.59","2.68","2.09","1.82","14.3%","6.8%","7.5%",".284","1.45",".294","72.4%","126","131","120","5.35","5.49","-0.14","5.10","5.27","19990","669060"
"Zac Lowther","BAL","9.10","3.94","2.31","1.82","21.7%","9.4%","12.3%",".298","1.65",".353","67.3%","151","121","111","6.67","5.50","1.18","4.77","4.50","20243","675912"
"Humberto Mejia","ARI","8.06","3.63","2.22","2.01","19.0%","8.6%","10.5%",".333","1.84",".380","64.7%","172","134","115","7.25","5.50","1.76","4.88","4.93","20739","650668"
"Brody Koerner","NYY","3.00","6.00","0.50","0.00","7.7%","15.4%","-7.7%",".200","1.33",".222","80.0%","71","127","169","3.00","5.50","-2.50","7.27","6.69","17748","621259"
"Dylan Bundy","LAA","8.34","3.38","2.47","1.99","21.2%","8.6%","12.6%",".249","1.36",".273","64.4%","137","125","109","6.06","5.51","0.55","4.66","4.56","12917","605164"
"Justin Steele","CHC","9.32","4.26","2.19","1.89","23.8%","10.9%","12.9%",".231","1.35",".262","81.3%","103","132","99","4.26","5.52","-1.26","4.21","4.34","17312","657006"
"Ty Tice","- - -","6.75","5.63","1.20","1.13","15.4%","12.8%","2.6%",".303","1.88",".346","82.2%","100","130","153","4.50","5.55","-1.05","6.57","5.78","20177","676709"
"Taylor Widener","ARI","9.34","4.73","1.97","1.79","22.9%","11.6%","11.3%",".236","1.45",".271","79.4%","103","136","125","4.35","5.56","-1.21","5.28","4.81","19266","642203"
"Shaun Anderson","- - -","7.33","4.63","1.58","1.54","15.3%","9.7%","5.6%",".327","2.06",".368","45.0%","198","126","145","8.49","5.57","2.92","6.21","5.10","19453","641312"
"Adam Morgan","CHC","9.95","4.26","2.33","2.13","25.9%","11.1%","14.8%",".232","1.34",".262","75.2%","103","133","100","4.26","5.58","-1.31","4.24","3.97","12580","605388"
"Jason Foley","DET","5.23","4.35","1.20","0.87","13.3%","11.1%","2.2%",".216","1.26",".233","89.0%","60","131","133","2.61","5.59","-2.98","5.70","5.14","19531","671345"
"Cody Poteet","MIA","9.39","4.70","2.00","2.05","24.2%","12.1%","12.1%",".216","1.34",".234","76.9%","118","135","117","4.99","5.62","-0.63","4.95","4.78","18769","547001"
"Trevor Megill","CHC","11.41","3.04","3.75","2.66","26.1%","7.0%","19.1%",".340","1.86",".420","59.7%","201","134","93","8.37","5.62","2.75","3.94","3.47","17722","656730"
"Aaron Slegers","LAA","7.26","4.35","1.67","1.74","16.8%","10.1%","6.7%",".323","1.87",".363","69.2%","158","128","107","6.97","5.62","1.35","4.59","4.44","15231","642083"
"Tanner Rainey","WSN","11.94","7.11","1.68","1.71","27.8%","16.6%","11.3%",".236","1.71",".307","61.7%","175","131","139","7.39","5.63","1.76","5.90","4.78","17610","663432"
"Yennsy Diaz","NYM","7.56","4.32","1.75","1.80","18.8%","10.7%","8.0%",".253","1.48",".274","71.0%","135","135","135","5.40","5.65","-0.25","5.73","4.96","20218","660546"
"Nick Mears","PIT","8.87","5.01","1.77","1.93","21.5%","12.1%","9.3%",".266","1.63",".303","77.4%","118","134","118","5.01","5.66","-0.64","4.99","4.65","25376","683232"
"Justus Sheffield","SEA","7.06","4.82","1.47","1.57","16.4%","11.2%","5.2%",".312","1.84",".350","63.0%","165","135","123","6.83","5.66","1.17","5.26","5.35","17285","656954"
"Ryan Borucki","TOR","7.99","4.18","1.91","1.90","21.4%","11.2%","10.2%",".209","1.23",".217","69.6%","110","133","99","4.94","5.66","-0.72","4.26","4.16","16350","621366"
"Luis Oviedo","PIT","9.40","7.89","1.19","1.21","21.1%","17.7%","3.4%",".277","1.99",".345","52.3%","207","134","134","8.80","5.66","3.13","5.70","5.52","21728","665854"
"Brandon Kintzler","PHI","6.67","2.43","2.75","2.12","15.6%","5.7%","9.9%",".341","1.79",".369","70.1%","151","131","95","6.37","5.66","0.71","4.02","3.85","9939","445213"
"Marcos Diplan","BAL","7.20","4.50","1.60","1.80","19.5%","12.2%","7.3%",".204","1.23",".205","73.4%","102","124","125","4.50","5.67","-1.17","5.36","4.93","17583","650959"
"Patrick Weigel","MIL","20.25","9.00","2.25","2.25","42.9%","19.0%","23.8%",".250","2.00",".500","92.1%","107","133","88","4.50","5.67","-1.17","3.74","3.51","17792","622256"
"Wil Crowe","PIT","8.56","4.40","1.95","1.93","21.2%","10.9%","10.3%",".273","1.57",".311","74.0%","129","134","115","5.48","5.67","-0.20","4.90","4.86","19800","640444"
"Yoan Lopez","ARI","9.49","4.38","2.17","2.19","21.3%","9.8%","11.5%",".327","1.95",".385","70.7%","156","139","107","6.57","5.68","0.88","4.52","4.27","17181","661255"
"Eric Hanhold","BAL","5.23","2.61","2.00","1.74","12.8%","6.4%","6.4%",".302","1.55",".314","56.3%","158","125","133","6.97","5.69","1.28","5.73","5.07","18332","621098"
"Randy Dobnak","MIN","4.80","2.13","2.25","1.95","11.8%","5.3%","6.6%",".307","1.54",".311","55.0%","179","134","100","7.64","5.70","1.94","4.30","4.53","23798","677976"
"Stephen Strasburg","WSN","8.72","5.82","1.50","1.66","22.1%","14.7%","7.4%",".200","1.38",".218","74.8%","108","133","120","4.57","5.71","-1.14","5.10","5.32","10131","544931"
"Adrian Sampson","CHC","7.13","2.04","3.50","2.04","19.3%","5.5%","13.8%",".229","1.08",".232","88.4%","67","136","110","2.80","5.72","-2.92","4.67","4.29","13339","592716"
"Yency Almonte","COL","8.87","5.48","1.62","1.70","21.7%","13.4%","8.3%",".255","1.59",".297","56.4%","156","128","120","7.55","5.73","1.82","5.09","4.78","15068","622075"
"Austin Brice","BOS","7.90","4.61","1.71","1.32","18.8%","10.9%","7.8%",".264","1.54",".308","67.6%","144","133","143","6.59","5.73","0.85","6.15","4.83","17237","592169"
"Dan Winkler","CHC","9.08","6.81","1.33","1.13","21.1%","15.8%","5.3%",".212","1.56",".255","73.4%","126","137","138","5.22","5.74","-0.52","5.84","5.21","12237","595465"
"Tyler Webb","STL","7.71","10.47","0.74","0.55","15.2%","20.7%","-5.4%",".301","2.51",".362","37.9%","323","138","178","13.22","5.74","7.48","7.54","6.88","14974","643778"
"Shawn Armstrong","- - -","11.00","3.75","2.93","2.50","26.7%","9.1%","17.6%",".264","1.50",".309","66.7%","156","132","105","6.75","5.75","1.00","4.49","3.75","12857","542888"
"Matt Moore","PHI","7.77","4.68","1.66","1.85","18.9%","11.4%","7.5%",".265","1.59",".292","66.0%","149","133","124","6.29","5.76","0.53","5.26","5.16","1890","519043"
"Austin Pruitt","- - -","6.14","0.00","5.00","2.45","17.2%","0.0%","17.2%",".250","0.95",".238","96.2%","86","135","108","3.68","5.76","-2.08","4.62","3.97","15290","643493"
"Konner Wade","BAL","8.03","3.65","2.20","2.19","17.2%","7.8%","9.4%",".390","2.27",".444","50.4%","265","126","124","11.68","5.76","5.91","5.32","4.61","14655","592831"
"J.B. Bukauskas","ARI","7.27","3.63","2.00","2.08","17.3%","8.6%","8.6%",".324","1.79",".357","47.2%","185","141","106","7.79","5.77","2.02","4.50","4.49","20491","656266"
"Manuel Rodriguez","CHC","8.15","6.11","1.33","1.53","19.3%","14.5%","4.8%",".257","1.70",".294","48.5%","147","138","122","6.11","5.77","0.34","5.16","5.04","20794","655889"
"Touki Toussaint","ATL","8.64","3.96","2.18","1.98","22.2%","10.2%","12.0%",".229","1.30",".248","77.3%","106","139","108","4.50","5.79","-1.29","4.59","4.58","16929","657053"
"Wander Suero","WSN","9.28","3.16","2.93","2.32","23.2%","7.9%","15.3%",".263","1.41",".293","59.7%","150","135","113","6.33","5.80","0.53","4.80","4.00","15855","593833"
"Ramon Rosso","PHI","7.88","3.38","2.33","2.25","20.0%","8.6%","11.4%",".313","1.63",".348","68.6%","133","134","91","5.63","5.80","-0.17","3.87","4.14","20368","665759"
"Nick Neidert","MIA","5.30","5.80","0.91","1.01","13.4%","14.6%","-1.3%",".240","1.51",".260","76.8%","108","139","159","4.54","5.81","-1.26","6.72","6.47","18699","663734"
"Packy Naughton","LAA","4.76","5.56","0.86","1.19","11.1%","13.0%","-1.9%",".290","1.81",".308","63.5%","144","132","128","6.35","5.82","0.54","5.50","5.94","23292","676050"
"Josh Rogers","WSN","5.55","3.53","1.57","1.77","14.6%","9.3%","5.3%",".237","1.29",".236","91.6%","78","136","142","3.28","5.83","-2.55","6.00","5.78","18510","642028"
"Colin Rea","MIL","7.50","0.00","5.00","3.00","20.8%","0.0%","20.8%",".292","1.17",".294","47.6%","178","137","119","7.50","5.84","1.66","5.03","4.37","12317","607067"
"Geoff Hartlieb","- - -","9.00","11.00","0.82","0.00","18.0%","22.0%","-4.0%",".278","2.33",".370","54.2%","269","139","180","11.00","5.84","5.16","7.60","6.68","19558","664129"
"Sal Romano","- - -","6.12","3.96","1.55","1.80","14.4%","9.3%","5.1%",".292","1.68",".310","63.9%","141","132","140","6.12","5.85","0.27","5.93","5.21","13690","607219"
"Ryan Hendrix","CIN","9.95","4.55","2.19","2.27","24.6%","11.3%","13.4%",".264","1.55",".305","69.6%","135","131","101","5.97","5.85","0.11","4.30","4.15","19535","641682"
"Chase Anderson","PHI","6.56","3.75","1.75","1.88","16.3%","9.3%","7.0%",".266","1.48",".279","63.3%","160","135","133","6.75","5.86","0.89","5.65","5.28","6895","502624"
"Luis Frias","ARI","8.10","13.50","0.60","0.00","18.8%","31.3%","-12.5%",".182","2.10",".250","85.7%","64","143","164","2.70","5.87","-3.17","6.93","8.58","21997","666818"
"Vince Velasquez","- - -","9.64","4.67","2.06","2.19","24.2%","11.8%","12.5%",".250","1.48",".283","68.0%","151","137","117","6.30","5.88","0.41","4.98","4.72","11189","592826"
"Kevin Ginkel","ARI","9.85","4.45","2.21","2.22","24.0%","10.9%","13.2%",".265","1.55",".307","60.8%","151","144","110","6.35","5.89","0.47","4.67","4.17","19876","656464"
"Garrett Cleavinger","LAD","10.50","6.00","1.75","2.00","25.0%","14.3%","10.7%",".282","1.78",".348","80.3%","73","137","110","3.00","5.89","-2.89","4.67","4.51","17897","664076"
"Hoby Milner","MIL","12.46","1.25","10.00","3.32","30.3%","3.0%","27.3%",".319","1.52",".393","84.0%","128","138","73","5.40","5.89","-0.49","3.13","2.73","13346","571948"
"Albert Abreu","NYY","8.59","4.66","1.84","1.96","22.4%","12.2%","10.3%",".201","1.25",".209","74.1%","122","136","112","5.15","5.90","-0.74","4.79","4.50","17485","656061"
"Josiah Gray","- - -","9.68","4.20","2.30","2.42","24.8%","10.7%","14.0%",".232","1.36",".249","75.6%","131","140","119","5.48","6.00","-0.52","5.05","4.60","24580","680686"
"Mike Foltynewicz","TEX","6.28","2.33","2.69","2.27","16.6%","6.1%","10.4%",".257","1.26",".254","72.6%","125","138","118","5.44","6.02","-0.58","5.06","4.90","10811","592314"
"Chase De Jong","PIT","8.04","3.92","2.05","2.27","19.9%","9.7%","10.2%",".278","1.56",".302","76.5%","136","143","127","5.77","6.03","-0.26","5.38","5.06","15036","608328"
"Ljay Newsome","SEA","9.82","1.84","5.33","3.07","23.2%","4.3%","18.8%",".303","1.57",".333","56.3%","193","144","96","7.98","6.03","1.94","4.13","3.69","19942","664714"
"Jonathan Heasley","KCR","3.68","1.84","2.00","1.84","10.2%","5.1%","5.1%",".278","1.23",".267","75.9%","109","141","132","4.91","6.03","-1.12","5.66","5.51","22224","669169"
"Logan Allen","CLE","6.62","3.04","2.18","2.15","16.7%","7.7%","9.0%",".289","1.49",".303","64.3%","148","143","113","6.26","6.05","0.21","4.84","4.86","18555","663531"
"Travis Bergen","TOR","5.06","6.75","0.75","0.84","13.0%","17.4%","-4.3%",".139","1.22",".138","95.6%","38","142","174","1.69","6.08","-4.39","7.50","6.79","18581","664157"
"Daniel Ponce de Leon","STL","6.48","5.94","1.09","1.35","15.2%","13.9%","1.3%",".244","1.62",".265","67.3%","152","147","162","6.21","6.11","0.10","6.86","5.89","16110","594965"
"Angel Perdomo","MIL","14.82","8.47","1.75","2.12","35.4%","20.3%","15.2%",".197","1.65",".276","73.8%","151","143","111","6.35","6.11","0.24","4.71","4.39","17759","622780"
"JC Mejia","CLE","8.08","4.13","1.96","2.24","19.7%","10.1%","9.7%",".284","1.61",".311","56.7%","195","145","110","8.25","6.15","2.10","4.71","4.75","20617","650496"
"Akeem Bostick","NYM","0.00","9.00","0.00","0.00","0.0%","25.0%","-25.0%",".000","1.00",".000","100.0%","0","148","230","0.00","6.17","-6.17","9.70","11.80","15979","641384"
"Luis Guillorme","NYM","0.00","9.00","0.00","0.00","0.0%","14.3%","-14.3%",".500","4.00",".500","50.0%","450","148","230","18.00","6.17","11.83","9.70","8.34","16451","641645"
"Domingo Acevedo","OAK","7.36","3.27","2.25","2.45","20.5%","9.1%","11.4%",".225","1.18",".214","100.0%","79","148","106","3.27","6.17","-2.90","4.55","4.36","17092","642758"
"Pedro Avila","SDP","11.25","6.75","1.67","2.25","25.0%","15.0%","10.0%",".235","1.75",".273","89.3%","57","148","110","2.25","6.17","-3.92","4.68","5.02","18864","658648"
"Jake Rogers","DET","0.00","9.00","0.00","0.00","0.0%","16.7%","-16.7%",".400","3.00",".400","33.3%","415","145","225","18.00","6.17","11.83","9.70","8.39","19452","668670"
"Clarke Schmidt","NYY","8.53","7.11","1.20","1.42","15.8%","13.2%","2.6%",".344","2.53",".400","57.7%","134","142","128","5.68","6.17","-0.49","5.51","5.18","19899","657376"
"Jake Arrieta","- - -","7.57","4.01","1.89","2.19","17.7%","9.4%","8.3%",".313","1.77",".343","61.1%","179","147","114","7.39","6.17","1.22","4.85","5.00","4153","453562"
"Tyler Zuber","KCR","8.23","5.60","1.47","1.98","20.3%","13.8%","6.5%",".248","1.57",".270","67.4%","139","144","128","6.26","6.17","0.09","5.51","5.09","20379","676604"
"Jose Marte","LAA","11.25","6.75","1.67","2.25","27.8%","16.7%","11.1%",".267","1.75",".333","35.7%","204","140","109","9.00","6.17","2.83","4.68","4.58","21761","665896"
"Kyle Ryan","CHC","5.40","4.05","1.33","2.03","12.9%","9.7%","3.2%",".304","1.73",".311","69.1%","162","149","103","6.75","6.25","0.50","4.38","4.60","11753","594986"
"Alex Young","- - -","7.44","4.67","1.59","2.08","17.5%","11.0%","6.5%",".301","1.77",".329","66.5%","156","152","120","6.58","6.25","0.33","5.11","4.93","18333","622065"
"Ben Rowen","LAA","6.35","1.59","4.00","2.38","16.3%","4.1%","12.2%",".267","1.24",".265","67.8%","126","142","127","5.56","6.26","-0.70","5.46","4.42","10983","594985"
